playerID,name,milb_pa,mlb_pa,milb_woba,milb_hr_rate,mlb_hr_rate,milb_sb_rate,mlb_sb_rate,hr_translation,sb_translation,mlb_career_war,milb_war_rate
frankni01,Nick Franklin,3182.0,831,0.346,15.8,16.6,18.9,10.8,1.05,0.57,-2.3,0.85
fraziad01,Adam Frazier,1657.0,4252,0.319,1.1,9.5,17.4,8.9,8.7,0.51,13.3,0.05
frazicl01,Jackson Frazier,3309.0,766,0.342,18.3,22.7,12.9,5.5,1.24,0.43,-1.6,-0.73
frazito01,Todd Frazier,2305.0,4909,0.357,19.5,26.6,14.6,8.9,1.36,0.61,25.0,1.16
freemch01,Choo Freeman,849.0,296,0.329,13.4,6.1,5.7,12.2,0.45,2.15,-1.7,-0.72
freemfr01,Freddie Freeman,1810.0,9339,0.358,16.9,23.5,4.3,6.7,1.39,1.55,77.0,-0.94
freemmi01,Mike Freeman,4099.0,213,0.329,5.1,11.3,22.7,2.8,2.2,0.12,0.1,0.46
freemty01,Tyler Freeman,1631.0,979,0.356,6.3,8.0,21.3,20.8,1.27,0.98,-0.1,1.22
freesda01,David Freese,1683.0,4195,0.385,24.6,16.0,4.6,1.1,0.65,0.25,18.4,1.84
freimna01,Nate Freiman,3491.0,208,0.355,18.9,11.5,1.5,0.0,0.61,0.0,-1.0,-0.8
frelisa01,Sal Frelick,897.0,1334,0.364,10.0,7.6,27.4,19.8,0.76,0.72,3.6,1.09
friedtj01,TJ Friedl,2156.0,1840,0.345,11.1,17.3,24.8,17.9,1.55,0.72,10.6,0.92
fryda01,David Fry,1840.0,660,0.352,20.5,23.6,4.6,6.4,1.15,1.39,-1.4,2.51
fryerer01,Eric Fryer,2442.0,133,0.332,9.8,0.0,14.5,0.0,0.0,0.0,-0.4,1.8
fuentjo01,Joshua Fuentes,3323.0,387,0.333,15.9,14.0,7.0,1.6,0.88,0.22,-0.7,0.24
fuldsa01,Sam Fuld,2895.0,1495,0.346,5.8,4.8,22.8,26.9,0.83,1.18,-3.9,-0.18
gallaca01,Cam Gallagher,2183.0,414,0.298,8.2,5.8,1.4,0.0,0.7,0.0,-3.5,0.98
gallojo01,Joey Gallo,2132.0,3373,0.397,43.9,36.8,8.7,5.7,0.84,0.65,14.2,1.13
galvifr01,Freddy Galvis,3705.0,4237,0.283,5.3,15.4,14.3,8.1,2.89,0.57,9.3,0.44
gamelbe01,Ben Gamel,3725.0,2149,0.338,8.2,10.9,17.6,5.9,1.33,0.33,3.4,-0.77
gamelma01,Mat Gamel,3174.0,148,0.372,19.7,20.3,7.9,4.1,1.03,0.51,-0.4,1.69
garciad01,Adonis Garcia,2832.0,943,0.34,14.4,18.5,12.5,4.5,1.28,0.36,-0.6,1.42
garciad02,Adolis Garcia,1515.0,3095,0.337,27.3,27.3,15.8,14.3,1.0,0.91,11.1,-1.33
garciar01,Aramis Garcia,2603.0,115,0.316,21.0,5.2,2.5,0.0,0.25,0.0,-1.3,1.26
garciav01,Avisail Garcia,2673.0,4194,0.319,11.9,19.7,18.6,7.3,1.66,0.39,3.5,-0.62
garcigr01,Greg Garcia,2563.0,1127,0.343,6.3,6.4,15.0,3.2,1.01,0.21,3.6,0.62
garcije01,Jesse Garcia,787.0,118,0.274,13.0,5.1,9.9,5.1,0.39,0.51,-1.1,-2.78
garcijo02,Jose Barrero,2459.0,323,0.323,18.1,7.4,24.4,13.0,0.41,0.53,-3.3,1.14
garcika01,Karim Garcia,2702.0,1410,0.37,27.3,25.5,7.8,4.3,0.93,0.55,-3.1,0.42
garcile02,Leury Garcia,3703.0,2274,0.311,5.7,7.9,42.5,16.1,1.4,0.38,-1.6,1.05
garcilu04,Luis Garcia,1867.0,2299,0.316,10.9,15.1,13.5,12.8,1.39,0.95,5.0,0.26
garcima01,Maikel Garcia,2053.0,1807,0.343,6.4,9.0,34.8,27.6,1.39,0.79,8.0,1.89
garciro02,Robel Garcia,2155.0,117,0.324,18.4,5.1,9.2,0.0,0.28,0.0,-1.8,0.86
gardnbr01,Brett Gardner,1738.0,6577,0.344,3.1,12.7,52.8,24.8,4.08,0.47,33.0,0.02
garkory01,Ryan Garko,1606.0,1713,0.348,20.2,19.3,2.2,0.0,0.95,0.0,5.4,-1.95
garliky01,Kyle Garlick,2770.0,269,0.358,28.6,31.2,2.4,2.2,1.09,0.94,-2.1,-0.41
garnedu01,Dustin Garneau,3042.0,226,0.339,22.9,13.3,5.1,0.0,0.58,0.0,-1.8,1.94
garrest01,Stone Garrett,3176.0,268,0.309,19.6,20.1,17.2,6.7,1.03,0.39,0.3,-1.29
garvemi01,Mitch Garver,2189.0,2215,0.345,15.1,28.2,4.1,1.4,1.87,0.33,6.6,2.34
gathrjo01,Joey Gathright,1361.0,1239,0.325,0.4,0.5,42.3,34.9,0.0,0.82,0.8,-0.51
gattiev01,Evan Gattis,1139.0,2662,0.391,31.6,31.3,2.6,0.7,0.99,0.26,6.4,0.18
gelofza01,Zack Gelof,944.0,948,0.366,22.2,20.9,28.0,25.3,0.94,0.91,0.5,2.17
gennesc01,Scooter Gennett,2229.0,2910,0.33,8.1,17.9,12.9,4.9,2.22,0.38,13.7,0.62
gentrcr01,Craig Gentry,2809.0,1251,0.316,5.8,3.4,37.2,44.1,0.58,1.19,2.0,0.06
germaes01,Esteban German,3023.0,978,0.351,5.4,4.3,48.2,15.3,0.8,0.32,2.7,1.67
gerutjo01,Jody Gerut,298.0,1918,0.422,22.1,17.8,8.1,9.4,0.81,1.17,5.6,1.79
getzch01,Chris Getz,1766.0,1539,0.328,6.1,1.2,21.4,33.5,0.19,1.57,-1.1,0.48
giavojo01,Johnny Giavotella,3808.0,1245,0.353,9.3,6.3,15.4,6.7,0.67,0.44,-1.7,1.01
gibboja01,Jay Gibbons,1231.0,3035,0.39,26.3,23.9,1.0,0.4,0.91,0.0,5.5,1.04
gilbe01,Benji Gil,2293.0,1694,0.357,14.4,11.3,12.3,8.1,0.79,0.66,0.4,1.44
gilge01,Geronimo Gil,4338.0,770,0.366,16.6,14.8,0.8,1.6,0.89,0.0,-1.3,3.13
gillaco01,Conor Gillaspie,2343.0,1416,0.339,11.0,12.7,4.6,0.4,1.15,0.09,2.6,0.41
gilleco01,Cole Gillespie,4197.0,270,0.362,13.3,8.9,17.2,11.1,0.67,0.65,-1.7,-0.21
gimenan01,Andres Gimenez,2022.0,2517,0.337,10.4,13.3,30.6,26.5,1.29,0.87,12.1,1.12
gimench01,Chris Gimenez,3622.0,860,0.343,17.6,14.0,3.5,2.8,0.79,0.8,-4.1,1.84
ginteke01,Keith Ginter,1952.0,1008,0.333,13.5,21.4,4.0,5.4,1.58,1.34,2.6,-0.52
glaustr01,Troy Glaus,65.0,6323,0.34,27.7,30.4,9.2,5.3,1.1,0.58,44.3,-0.28
goinsry01,Ryan Goins,3828.0,1680,0.305,6.3,7.9,6.9,2.1,1.25,0.31,-5.3,-0.88
goldspa01,Paul Goldschmidt,1387.0,8804,0.427,35.9,25.4,7.8,11.9,0.71,1.52,70.3,1.94
gomesjo01,Jonny Gomes,528.0,3978,0.405,29.5,24.4,17.0,7.5,0.83,0.44,7.1,1.07
gomesya01,Yan Gomes,1279.0,3986,0.353,19.7,20.3,2.3,1.2,1.03,0.51,13.1,3.12
gomezca01,Carlos Gomez,1688.0,5128,0.32,8.9,16.6,53.7,30.9,1.87,0.58,23.2,1.0
gonzaad01,Adrian Gonzalez,368.0,7999,0.407,29.3,23.7,0.0,0.5,0.81,0.0,42.4,0.26
gonzaal02,Alex Gonzalez,457.0,6029,0.39,24.9,14.9,2.6,2.9,0.6,1.1,10.6,5.88
gonzaal03,Alberto Gonzalez,5380.0,893,0.304,4.2,2.0,8.1,1.3,0.48,0.17,-3.2,0.51
gonzaca01,Carlos Gonzalez,2239.0,5551,0.364,21.4,25.3,11.3,13.2,1.18,1.17,33.6,0.51
gonzaed02,Edgar Gonzalez,2358.0,522,0.357,13.5,12.6,13.5,2.3,0.94,0.17,-0.3,1.06
gonzaer01,Erik Gonzalez,5626.0,836,0.3,7.1,7.9,16.6,8.6,1.1,0.52,-3.8,0.28
gonzalu02,Luis Gonzalez,706.0,950,0.348,12.7,14.5,2.5,3.2,1.14,1.24,2.4,3.03
gonzama01,Marwin Gonzalez,2717.0,3882,0.297,3.5,16.5,13.7,6.8,4.68,0.5,4.1,0.9
gonzani01,Nick Gonzales,1446.0,923,0.388,20.3,9.1,8.7,3.3,0.45,0.37,-1.2,2.54
gonzaos01,Oscar Gonzalez,3100.0,562,0.327,19.4,13.9,5.2,1.1,0.72,0.2,-0.9,-1.1
gonzara01,Raul Gonzalez,2445.0,357,0.365,14.2,8.4,7.9,11.8,0.59,1.5,-1.7,-0.3
gonzaro01,Romy Gonzalez,1224.0,666,0.342,22.1,15.3,26.0,15.3,0.69,0.59,-0.8,1.34
gonzawi01,Wiki Gonzalez,770.0,689,0.337,16.4,12.2,1.6,2.6,0.75,1.68,0.0,2.21
goodmhu01,Hunter Goodman,1212.0,803,0.393,38.6,32.9,3.5,1.5,0.85,0.43,3.9,2.73
goodrni01,Niko Goodrum,3480.0,1468,0.323,9.7,17.2,24.7,18.4,1.78,0.75,4.6,0.47
goodwbr01,Brian Goodwin,2934.0,1351,0.329,13.3,22.2,18.0,10.2,1.67,0.57,2.4,0.63
gordoal01,Alex Gordon,984.0,7247,0.428,27.4,15.7,17.7,9.4,0.57,0.53,32.3,3.02
gordode01,Dee Strange-Gordon,2767.0,4020,0.328,2.6,2.7,53.8,49.3,1.03,0.92,12.2,0.85
gordoni01,Nick Gordon,3076.0,934,0.313,5.7,13.5,23.0,13.5,2.38,0.59,-0.8,-0.16
gormano01,Nolan Gorman,1595.0,1581,0.353,30.1,28.1,4.9,5.7,0.93,1.16,4.9,1.08
gosean01,Anthony Gose,3478.0,1252,0.309,8.1,5.8,50.7,27.3,0.71,0.54,-1.6,-0.56
gosewtu01,Tuffy Gosewisch,3746.0,270,0.301,11.4,4.4,1.4,4.4,0.39,3.08,-2.7,0.89
gosseph01,Philip Gosselin,3277.0,969,0.319,7.0,9.9,8.6,6.8,1.42,0.79,-1.2,-0.24
gotayru01,Ruben Gotay,5097.0,811,0.338,12.4,8.9,7.1,4.4,0.72,0.63,-1.5,0.8
gourryu01,Yuli Gurriel,333.0,3634,0.372,21.6,16.2,19.8,4.5,0.75,0.22,9.2,-0.79
graffto01,Tony Graffanino,386.0,3085,0.325,9.3,11.3,4.7,10.3,1.21,2.21,4.5,-0.82
grandcu01,Curtis Granderson,503.0,8278,0.369,17.9,24.9,26.2,11.1,1.39,0.42,58.6,1.05
grandya01,Yasmani Grandal,739.0,4885,0.397,17.9,23.8,1.6,1.6,1.33,0.98,32.2,4.38
greenan01,Andy Green,1665.0,221,0.363,15.1,5.4,7.9,5.4,0.36,0.68,-2.3,0.7
greengr01,Grant Green,3652.0,256,0.345,13.1,4.7,7.1,2.3,0.36,0.33,-3.0,0.52
greenni01,Nick Green,2268.0,1101,0.32,19.3,8.7,4.5,3.3,0.45,0.73,-0.2,-1.12
greenty02,Tyler Greene,3472.0,689,0.342,17.3,13.9,27.6,24.4,0.81,0.88,-2.7,0.87
gregodi01,Didi Gregorius,2547.0,4236,0.304,6.6,19.0,12.0,5.2,2.88,0.44,16.9,0.5
greingr01,Grayson Greiner,1782.0,340,0.301,13.5,8.8,0.7,0.0,0.66,0.0,-2.2,0.95
grichra01,Randal Grichuk,2516.0,4833,0.345,23.8,26.3,10.7,3.4,1.1,0.31,12.6,-0.35
grishtr01,Trent Grisham,2003.0,2828,0.345,13.8,22.1,27.3,10.6,1.6,0.39,13.6,1.54
grissva01,Vaughn Grissom,1821.0,270,0.377,13.5,11.1,23.1,15.6,0.82,0.67,-2.2,2.43
grossga01,Gabe Gross,539.0,1680,0.372,11.1,14.3,17.8,7.9,1.28,0.44,-0.5,-0.11
grossro01,Robbie Grossman,3472.0,4507,0.347,9.7,12.2,23.3,8.9,1.27,0.38,9.4,-0.32
guerrvl02,Vladimir Guerrero,1383.0,4220,0.389,17.8,26.0,13.0,3.7,1.46,0.28,29.4,0.81
guerrwi01,Wilton Guerrero,166.0,1763,0.321,10.8,3.7,7.2,14.0,0.35,1.93,0.8,-1.08
guielaa01,Aaron Guiel,865.0,1099,0.384,29.8,19.1,4.2,4.4,0.64,1.05,-2.7,0.14
guillca01,Carlos Guillen,55.0,5214,0.407,10.9,14.2,10.9,8.3,1.3,0.76,27.0,3.38
guilllu01,Luis Guillorme,2760.0,798,0.322,2.8,3.0,10.0,3.8,1.06,0.38,-2.2,0.27
gurrilo01,Lourdes Gurriel,686.0,3554,0.31,16.6,21.8,7.9,6.1,1.31,0.77,11.0,-1.59
gutiefr01,Franklin Gutierrez,1874.0,3270,0.341,15.0,17.6,15.4,14.3,1.17,0.93,4.2,0.77
gutieke01,Kelvin Gutierrez,3001.0,295,0.324,8.8,6.1,16.4,0.0,0.69,0.0,-0.6,0.67
gutieri01,Ricky Gutierrez,139.0,4070,0.239,0.0,5.6,4.3,7.4,0.0,1.71,6.9,-3.45
guyerbr01,Brandon Guyer,2478.0,1437,0.36,13.6,12.1,33.2,9.2,0.89,0.28,1.6,0.35
guzmaed01,Edwards Guzman,1654.0,276,0.37,16.0,8.7,2.5,0.0,0.54,0.0,-2.2,1.47
guzmaje01,Jesus Guzman,5484.0,1094,0.363,17.3,13.7,6.9,9.9,0.79,1.43,-1.4,0.3
guzmaro01,Ronald Guzman,3151.0,723,0.334,14.7,21.6,5.3,1.7,1.47,0.31,-0.3,-1.46
gwynnto02,Tony Gwynn,2853.0,1669,0.322,2.5,2.5,28.0,26.6,1.0,0.95,-0.2,-0.4
gyorkje01,Jedd Gyorko,1653.0,2983,0.394,25.8,24.3,7.3,2.8,0.94,0.39,8.6,2.73
haaseer01,Eric Haase,2972.0,1025,0.339,27.9,23.4,3.2,3.5,0.84,1.09,2.3,2.09
haggesa01,Sam Haggerty,2167.0,490,0.336,7.8,9.8,42.6,42.9,1.26,1.01,-1.9,1.16
hairsje02,Jerry Hairston,85.0,4960,0.452,28.2,8.5,7.1,17.8,0.3,2.52,6.4,4.02
hairssc01,Scott Hairston,677.0,2537,0.418,37.2,24.8,5.3,8.5,0.67,1.6,4.4,1.56
hallbi03,Bill Hall,580.0,3621,0.314,23.8,20.4,2.1,10.3,0.86,4.97,10.6,-1.42
hallda02,Darick Hall,3740.0,142,0.347,27.1,38.0,2.9,0.0,1.4,0.0,-1.2,-1.41
hamilbi02,Billy Hamilton,2597.0,3202,0.311,3.5,4.3,97.7,55.3,1.24,0.57,6.8,-0.79
hamilda03,David Hamilton,1512.0,511,0.336,14.7,16.4,72.6,64.6,1.12,0.89,1.1,2.13
hamiljo03,Josh Hamilton,55.0,4350,0.303,0.0,27.6,0.0,6.9,0.0,0.0,30.9,0.22
hammoro01,Robby Hammock,1440.0,426,0.327,15.8,16.9,3.3,8.5,1.07,2.54,-0.0,0.74
hampsga01,Garrett Hampson,1639.0,1714,0.362,8.1,10.2,49.8,21.7,1.26,0.44,3.4,1.68
hanigmi01,Mitch Haniger,1933.0,3089,0.367,19.9,25.3,12.1,3.7,1.27,0.3,7.6,0.73
hanigry01,Ryan Hanigan,1432.0,2159,0.337,5.0,7.8,2.1,0.3,1.55,0.13,1.5,2.17
hannaja01,Jack Hannahan,1661.0,1816,0.343,13.4,9.6,8.3,2.0,0.72,0.24,1.0,-0.3
hanseje01,Jed Hansen,743.0,111,0.311,14.5,5.4,15.3,16.2,0.37,1.06,-0.8,-1.2
hansoal01,Alen Hanson,4106.0,544,0.322,9.4,13.2,35.8,19.9,1.42,0.55,0.1,0.32
happia01,Ian Happ,1495.0,4449,0.354,20.5,23.3,14.8,9.4,1.14,0.64,25.3,-0.04
hardyjj01,J. J. Hardy,74.0,6309,0.313,32.4,17.9,0.0,0.8,0.55,0.0,23.8,-0.65
harpebr03,Bryce Harper,641.0,7665,0.381,22.5,28.4,29.0,11.9,1.26,0.41,62.6,-0.22
harribr01,Brendan Harris,2568.0,1756,0.326,11.4,10.3,4.4,1.7,0.9,0.38,2.4,0.1
harribr02,Brett Harris,1485.0,123,0.357,16.2,14.6,15.8,0.0,0.91,0.0,-1.7,1.52
harrijo05,Josh Harrison,2078.0,4160,0.345,6.4,9.7,30.3,12.7,1.52,0.42,11.5,1.13
harrimi04,Michael Harris,828.0,2091,0.347,10.1,20.9,33.3,20.1,2.06,0.6,11.4,1.65
hartco01,Corey Hart,681.0,3993,0.388,22.0,23.7,37.0,12.5,1.08,0.34,17.9,0.65
harveke01,Ken Harvey,110.0,1018,0.369,16.4,15.3,0.0,1.8,0.94,0.0,1.2,-1.2
haselad01,Adam Haseley,1959.0,242,0.324,14.7,12.4,15.9,9.9,0.84,0.62,-0.1,-1.46
hawpebr01,Brad Hawpe,305.0,3369,0.367,17.7,22.1,2.0,2.3,1.25,1.18,15.2,0.2
hayesbr01,Brett Hayes,2381.0,262,0.285,14.1,11.5,4.3,2.3,0.81,0.53,-1.7,-0.08
hayeske01,Ke'Bryan Hayes,1973.0,2447,0.33,7.6,9.1,19.8,15.2,1.19,0.77,5.0,0.57
haysau01,Austin Hays,1322.0,2482,0.36,27.7,18.9,10.9,5.3,0.68,0.49,6.2,0.15
hazelje01,Jeremy Hazelbaker,3904.0,224,0.336,15.7,32.1,42.6,13.4,2.05,0.31,0.1,-0.34
headlch01,Chase Headley,1647.0,5680,0.389,18.6,13.7,2.2,9.8,0.74,4.49,28.2,2.54
healyry01,Ryon Healy,1741.0,1599,0.335,15.9,25.9,1.0,0.0,1.63,0.0,0.9,-1.0
hechaad01,Adeiny Hechavarria,2083.0,3224,0.305,7.8,6.9,13.5,6.5,0.89,0.48,-0.1,-0.18
hedgeau01,Austin Hedges,1721.0,2429,0.323,16.0,17.5,9.1,3.7,1.09,0.41,-4.9,1.94
heimjo01,Jonah Heim,2030.0,2160,0.303,10.3,18.9,3.0,3.1,1.83,1.03,6.6,1.65
heinety01,Tyler Heineman,2875.0,348,0.334,9.6,5.2,7.7,5.2,0.54,0.67,-0.2,1.82
heisech01,Chris Heisey,2296.0,1607,0.36,18.6,22.0,22.2,9.3,1.19,0.42,-0.4,0.53
hendegu01,Gunnar Henderson,1070.0,2124,0.373,20.7,24.3,22.4,17.5,1.17,0.78,18.0,2.02
heredgu01,Guillermo Heredia,549.0,1448,0.34,7.7,9.1,9.8,2.5,1.19,0.25,0.9,-0.03
hermach01,Chad Hermansen,439.0,382,0.336,15.0,15.7,15.0,11.0,1.04,0.73,-1.7,-0.3
hermije01,Jeremy Hermida,2175.0,2121,0.37,20.1,16.7,7.7,5.4,0.83,0.7,4.2,-0.05
hernaan01,Anderson Hernandez,5694.0,523,0.308,5.4,3.4,16.3,11.5,0.64,0.7,-0.9,-0.41
hernace02,Cesar Hernandez,3654.0,4796,0.324,3.8,8.9,31.9,11.4,2.35,0.36,18.8,0.91
hernada04,Darell Hernaiz,1826.0,332,0.343,11.8,5.4,26.6,7.2,0.46,0.27,-2.8,1.15
hernaen02,Enrique Hernandez,2729.0,4152,0.313,9.2,18.8,7.9,2.5,2.03,0.31,8.3,1.03
hernago01,Gorkys Hernandez,7020.0,972,0.327,7.4,11.1,26.2,16.7,1.49,0.64,-0.7,0.83
hernajo01,Jose Hernandez,893.0,5085,0.333,12.8,19.8,7.4,4.8,1.55,0.65,12.0,0.11
hernama02,Marco Hernandez,3566.0,155,0.304,7.6,7.7,17.5,3.9,1.02,0.22,-1.0,-0.11
hernara02,Ramon Hernandez,239.0,5646,0.317,7.5,17.6,0.0,0.9,2.34,0.0,27.5,3.89
hernate01,Teoscar Hernandez,3428.0,4309,0.333,17.3,29.1,31.5,8.2,1.68,0.26,19.3,-0.41
hernaya01,Yadiel Hernandez,2269.0,616,0.38,20.4,17.5,6.6,4.9,0.86,0.74,0.0,1.41
herredi01,Dilson Herrera,3819.0,103,0.346,18.2,17.5,15.4,11.7,0.96,0.76,-1.2,0.73
herreel01,Elian Herrera,3708.0,631,0.333,5.2,7.6,27.5,10.5,1.47,0.38,-2.1,0.93
herreiv01,Ivan Herrera,1947.0,708,0.36,15.1,20.3,8.0,11.0,1.35,1.38,3.0,2.84
herrejo03,Jonathan Herrera,3528.0,1278,0.302,3.7,4.7,20.4,8.0,1.25,0.39,-2.6,-0.19
herrejo04,Jose Herrera,2224.0,562,0.319,8.9,3.2,2.7,1.1,0.36,0.4,-4.1,1.96
herreod01,Odubel Herrera,3127.0,3180,0.332,4.4,14.7,27.8,12.8,3.33,0.46,15.4,1.41
herrero02,Rosell Herrera,3804.0,421,0.318,8.0,4.3,23.3,10.0,0.53,0.43,-2.3,0.47
herrmch01,Chris Herrmann,2903.0,713,0.33,11.2,18.5,6.2,7.6,1.66,1.22,-0.7,1.89
hestejo01,John Hester,2188.0,106,0.337,17.0,11.3,7.7,5.7,0.67,0.74,-1.0,1.73
heywaja01,Jason Heyward,917.0,6888,0.389,18.3,16.0,15.7,10.9,0.87,0.69,26.4,1.38
hicksaa01,Aaron Hicks,2922.0,3588,0.352,9.9,18.1,22.6,11.9,1.83,0.53,9.2,1.46
hicksbr01,Brandon Hicks,3383.0,242,0.33,19.2,19.8,14.7,0.0,1.04,0.0,-1.1,0.07
hicksjo02,John Hicks,3106.0,835,0.327,16.6,20.1,17.8,2.2,1.21,0.12,-1.5,1.46
hidalri01,Richard Hidalgo,584.0,3860,0.385,18.5,26.3,7.2,7.3,1.42,1.02,19.9,5.08
higasky01,Kyle Higashioka,2404.0,1309,0.311,19.0,26.6,1.0,2.3,1.4,0.0,2.6,1.45
hillaa01,Aaron Hill,168.0,6134,0.346,17.9,15.7,7.1,7.2,0.88,1.01,26.2,0.07
hillbo01,Bobby Hill,510.0,587,0.334,4.7,6.1,2.4,6.1,1.3,2.61,-0.9,-0.44
hillde01,Derek Hill,2982.0,471,0.317,11.3,16.6,37.6,24.2,1.47,0.64,-2.4,0.33
hillisa01,Sam Hilliard,3317.0,710,0.362,25.1,27.0,27.3,15.2,1.08,0.56,-1.4,1.39
hillko01,Koyie Hill,1432.0,773,0.309,13.4,5.4,3.4,1.6,0.41,0.46,-3.6,0.1
hiurake01,Keston Hiura,2166.0,1057,0.39,29.1,28.4,9.4,11.4,0.98,1.21,1.0,0.52
hoernni01,Nico Hoerner,388.0,2790,0.335,6.2,7.1,13.9,28.2,1.15,2.02,15.0,1.82
hoeslj01,L. J. Hoes,3810.0,320,0.325,5.5,7.5,20.5,13.1,1.36,0.64,-3.0,-1.27
hoffpmi01,Micah Hoffpauir,2140.0,257,0.369,25.5,23.3,2.8,2.3,0.92,0.83,-0.4,-1.25
holadbr01,Bryan Holaday,1913.0,595,0.304,12.2,7.1,3.5,1.0,0.58,0.29,-3.7,0.4
hollida02,Damon Hollins,514.0,724,0.328,21.0,23.2,5.8,9.1,1.1,1.56,1.2,-2.26
hollija01,Jackson Holliday,984.0,857,0.401,13.4,15.4,20.1,14.7,1.15,0.73,1.0,3.01
hollima01,Matt Holliday,62.0,7916,0.445,29.0,23.8,0.0,8.2,0.82,0.0,60.6,2.52
holtbr01,Brock Holt,2147.0,2517,0.34,5.0,6.0,17.9,9.5,1.18,0.53,4.5,0.88
holtty01,Tyler Holt,2753.0,208,0.322,1.3,0.0,34.0,11.5,0.0,0.34,-0.1,-0.82
hoppeno01,Norris Hopper,2051.0,335,0.309,0.3,0.0,29.0,25.1,0.0,0.87,1.8,-0.73
horwisp01,Spencer Horwitz,1769.0,792,0.39,12.5,17.4,9.2,0.0,1.39,0.0,2.1,-0.02
hoskirh01,Rhys Hoskins,2209.0,3716,0.381,28.5,30.0,7.3,3.2,1.05,0.44,17.4,0.51
hosmeer01,Eric Hosmer,1226.0,6977,0.371,14.2,17.0,9.8,6.5,1.2,0.67,21.5,0.13
howarry01,Ryan Howard,311.0,6488,0.438,36.7,35.1,0.0,1.1,0.96,0.0,30.9,1.37
hubbatr01,Trent Hubbard,442.0,723,0.333,5.4,10.0,32.6,23.2,1.83,0.71,-3.6,-1.98
huckake01,Ken Huckaby,614.0,283,0.249,3.9,6.4,3.9,0.0,1.63,0.0,-0.6,-2.11
huffsa01,Sam Huff,2572.0,132,0.346,27.3,18.2,4.2,4.5,0.67,1.08,-0.6,2.13
hummeco01,Cooper Hummel,2614.0,306,0.372,15.1,11.8,14.0,9.8,0.78,0.7,-3.1,0.25
hummeti01,Tim Hummel,560.0,125,0.328,15.0,4.8,1.1,4.8,0.32,4.48,-1.2,-0.91
hundlni01,Nick Hundley,1298.0,3300,0.341,23.1,16.5,1.4,2.7,0.72,1.97,7.6,2.25
hyzduad01,Adam Hyzdu,915.0,179,0.365,22.3,36.9,5.9,0.0,1.65,0.0,0.1,0.56
iannech01,Chris Iannetta,886.0,4160,0.397,22.3,20.0,1.4,1.6,0.9,1.17,20.7,4.21
ibanean01,Andy Ibanez,2618.0,1220,0.343,16.3,13.8,9.6,4.9,0.85,0.51,0.2,0.55
iglesjo01,Jose Iglesias,1608.0,4594,0.286,7.1,6.9,15.7,9.0,0.98,0.58,15.8,-1.19
inciaen01,Ender Inciarte,3487.0,3325,0.315,3.1,7.2,35.6,21.1,2.33,0.59,16.7,0.59
indiajo01,Jonathan India,757.0,2795,0.336,15.9,15.5,14.3,9.0,0.98,0.63,14.0,1.24
infanom01,Omar Infante,823.0,5623,0.288,4.4,8.6,5.1,8.5,1.98,1.67,9.5,-1.63
ingebr01,Brandon Inge,201.0,5617,0.351,26.9,16.2,3.0,4.8,0.6,1.61,13.3,0.09
inglejo01,Joe Inglett,1327.0,767,0.36,6.3,4.7,15.8,11.7,0.74,0.74,1.6,0.46
isbelky01,Kyle Isbel,1049.0,1426,0.347,16.0,9.3,34.3,13.0,0.58,0.38,0.9,1.14
ishiktr01,Travis Ishikawa,3203.0,933,0.351,21.9,14.1,2.8,1.9,0.65,0.69,-4.2,-1.44
iwamuak01,Akinori Iwamura,203.0,1755,0.357,8.9,5.5,0.0,10.9,0.62,0.0,5.7,0.21
izturce01,Cesar Izturis,424.0,4646,0.298,0.0,2.2,7.1,14.2,0.0,2.01,-1.0,1.74
izturma01,Maicer Izturis,139.0,3312,0.304,4.3,7.1,21.6,16.7,1.64,0.77,4.4,1.86
jacksal02,Alex Jackson,2611.0,406,0.336,27.1,16.3,1.8,1.5,0.6,0.8,-3.1,2.03
jacksau01,Austin Jackson,2597.0,4653,0.331,7.2,8.4,28.9,14.7,1.17,0.51,20.9,0.84
jacksco01,Conor Jackson,873.0,2386,0.402,13.1,12.6,11.7,6.8,0.96,0.58,5.1,0.53
jacobmi02,Mike Jacobs,4146.0,2089,0.363,24.5,28.4,1.4,1.4,1.16,0.99,2.8,-0.93
janispa01,Paul Janish,3420.0,1072,0.306,7.2,3.4,5.8,3.9,0.47,0.68,-2.2,-0.43
jankotr01,Travis Jankowski,2029.0,1419,0.329,1.5,3.8,49.7,37.6,2.57,0.76,0.4,-0.67
janseda01,Danny Jansen,1553.0,1946,0.341,12.4,26.2,6.6,0.3,2.12,0.05,7.8,2.58
jaramja01,Jason Jaramillo,2644.0,224,0.309,7.9,8.0,1.6,2.7,1.01,1.69,-0.6,0.62
jasojo01,John Jaso,2167.0,2581,0.361,15.0,12.8,2.5,3.7,0.86,1.49,9.6,3.08
jayjo02,Jon Jay,2049.0,4243,0.35,10.2,5.1,20.2,7.8,0.5,0.38,14.1,1.11
jeffery01,Ryan Jeffers,801.0,1793,0.361,19.5,21.8,0.0,2.3,1.12,0.0,8.8,2.93
jennide01,Desmond Jennings,2213.0,2327,0.357,12.2,14.2,43.1,24.0,1.16,0.56,5.8,1.34
jenniro01,Robin Jennings,197.0,140,0.327,21.3,12.9,3.0,0.0,0.6,0.0,-1.1,-1.49
