team,year,n_players,returning_count,new_count,current_war,returning_war,new_war,prev_returning_war,continuity_pct,war_continuity_pct,returner_delta,W,L,R,RA,pyth_winpct,pyth_exp_W,pyth_resid,prev_W,W_change,continuity_bin,avg_returner_delta
FLO,2003,21,9,12,42.2,16.1,26.1,15.7,0.42857142857142855,0.38226227175717337,0.4,91,71,751.0,692.0,0.5373627338596689,87.05276288526636,3.947237114733639,79.0,12.0,30-50%,0.044444444444444446
FLO,2004,19,14,5,29.4,29.4,0.1,28.2,0.7368421052631579,0.9972816853550799,1.1,83,79,718.0,700.0,0.511613485419419,82.88138463794587,0.11861536205412904,91.0,-8.0,>85% (stable),0.07857142857142858
FLO,2005,17,13,4,38.9,31.9,7.1,30.0,0.7647058823529411,0.8188591983556012,1.9,83,79,717.0,732.0,0.4905287450020629,79.46565669033419,3.5343433096658146,83.0,0.0,70-85%,0.14615384615384613
FLO,2006,16,4,12,32.0,8.6,23.4,11.0,0.25,0.2675836198812129,-2.4,78,84,758.0,772.0,0.4916279998223314,79.6437359712177,-1.6437359712176942,83.0,-5.0,<30% (rebuild),-0.6
FLO,2007,19,14,5,26.3,31.0,-4.7,31.9,0.7368421052631579,1.1785714285714286,-0.8,71,91,790.0,891.0,0.4451787724307352,72.11896113377911,-1.1189611337791092,78.0,-7.0,,-0.05714285714285715
FLO,2008,18,9,9,27.8,23.2,4.6,24.8,0.5,0.8354339214980194,-1.6,84,77,770.0,767.0,0.5017859413220395,80.78753655284835,3.2124634471516487,71.0,13.0,70-85%,-0.17777777777777778
FLO,2009,18,9,9,39.0,26.0,13.0,28.7,0.5,0.667607078738138,-2.7,87,75,772.0,766.0,0.5035695283364782,81.57826359050947,5.421736409490535,84.0,3.0,50-70%,-0.30000000000000004
FLO,2010,19,12,7,27.4,21.0,6.5,29.6,0.631578947368421,0.7641268683922713,-8.6,80,82,719.0,717.0,0.5012743713235652,81.20644815441757,-1.206448154417572,87.0,-7.0,70-85%,-0.7166666666666667
FLO,2011,21,11,10,28.2,24.2,4.0,18.5,0.5238095238095238,0.8590699325523607,5.7,72,90,625.0,702.0,0.44704617488525916,72.42148033141198,-0.4214803314119848,80.0,-8.0,>85% (stable),0.5181818181818182
HOU,2001,18,9,9,42.5,31.6,10.8,30.5,0.5,0.744996468095126,1.1,93,69,847.0,769.0,0.5440841816609664,88.14163742907655,4.858362570923447,72.0,21.0,70-85%,0.12222222222222223
HOU,2002,18,11,7,32.5,30.9,1.6,34.8,0.6111111111111112,0.9507237449953804,-3.9,84,78,749.0,695.0,0.5341800236515971,86.53716383155873,-2.537163831558729,93.0,-9.0,>85% (stable),-0.35454545454545455
HOU,2003,16,12,4,33.0,28.1,4.9,25.3,0.75,0.8515601332929416,2.8,87,75,805.0,677.0,0.5785692895967862,93.72822491467937,-6.728224914679373,84.0,3.0,>85% (stable),0.2333333333333333
HOU,2004,16,9,7,43.5,24.6,18.9,25.0,0.5625,0.5654775604142692,-0.5,92,70,803.0,698.0,0.563762973364124,91.32960168498808,0.6703983150119228,87.0,5.0,50-70%,-0.05555555555555555
HOU,2005,20,14,6,34.9,30.6,4.3,30.6,0.7,0.8777205040091637,0.1,89,73,693.0,609.0,0.558840464295832,90.53215521592479,-1.5321552159247886,92.0,-3.0,>85% (stable),0.0071428571428571435
HOU,2006,16,14,2,33.6,31.3,2.3,33.0,0.875,0.9309934562760263,-1.7,82,80,735.0,719.0,0.5100678212551583,82.63098704333564,-0.6309870433356366,89.0,-7.0,>85% (stable),-0.12142857142857143
HOU,2007,19,11,8,26.9,13.6,13.2,20.7,0.5789473684210527,0.5072571641235579,-7.1,73,89,723.0,813.0,0.44653047176906907,72.3379364265892,0.6620635734108049,82.0,-9.0,50-70%,-0.6454545454545454
HOU,2008,21,8,13,21.8,19.5,2.2,23.9,0.38095238095238093,0.8971533516988062,-4.4,86,75,712.0,743.0,0.48051208115282956,77.36244506560556,8.637554934394444,73.0,13.0,>85% (stable),-0.55
HOU,2009,17,11,6,24.2,22.8,1.4,20.3,0.6470588235294118,0.9408846630839189,2.5,74,88,643.0,770.0,0.4182771703552333,67.7609015975478,6.2390984024522,86.0,-12.0,>85% (stable),0.22727272727272727
HOU,2010,21,10,11,8.8,10.9,-2.1,16.3,0.47619047619047616,1.2375,-5.4,76,86,611.0,729.0,0.41991179450190563,68.02571070930871,7.974289290691289,74.0,2.0,,-0.54
HOU,2011,21,12,9,4.5,7.8,-3.4,5.3,0.5714285714285714,1.757847533632287,2.6,56,106,615.0,796.0,0.3841198522804589,62.22741606943435,-6.227416069434348,76.0,-20.0,,0.21666666666666667
HOU,2012,22,9,13,0.7,-0.8,1.4,-0.9,0.4090909090909091,-1.1029411764705888,0.2,55,107,583.0,794.0,0.3623266096953089,58.69691077064004,-3.696910770640038,56.0,-1.0,,0.022222222222222223
HOU,2013,17,9,8,-2.6,3.1,-5.7,-2.2,0.5294117647058824,0.0,5.3,51,111,610.0,848.0,0.3536938334501675,57.29840101892714,-6.298401018927137,55.0,-4.0,,0.5888888888888889
HOU,2014,17,10,7,4.4,5.8,-1.5,5.0,0.5882352941176471,1.3425287356321838,0.9,70,92,629.0,723.0,0.43662305699983106,70.73293523397263,-0.7329352339726256,51.0,19.0,,0.09
HOU,2015,17,9,8,18.5,7.8,10.8,9.9,0.5294117647058824,0.41878035617916887,-2.2,86,76,729.0,618.0,0.5750019991219839,93.15032385776139,-7.150323857761393,70.0,16.0,30-50%,-0.24444444444444446
HOU,2016,16,10,6,12.6,19.9,-7.3,19.4,0.625,1.5782366957903098,0.5,84,78,724.0,701.0,0.5147654092977852,83.39199630624121,0.6080036937587892,86.0,-2.0,,0.05
HOU,2017,16,9,7,32.1,31.5,0.6,16.7,0.5625,0.979757085020243,14.8,101,61,896.0,700.0,0.6110561685059698,98.99109929796711,2.0089007020328893,84.0,17.0,>85% (stable),1.6444444444444446
HOU,2018,17,13,4,18.8,18.5,0.2,34.1,0.7647058823529411,0.9872000000000001,-15.6,103,59,797.0,534.0,0.6754281105398033,109.41935390744814,-6.419353907448141,101.0,2.0,>85% (stable),-1.2
HOU,2019,17,9,8,41.6,28.3,13.3,19.6,0.5294117647058824,0.6801249699591444,8.7,107,55,920.0,640.0,0.6601846200913163,106.94990845479325,0.05009154520675452,103.0,4.0,50-70%,0.9666666666666666
HOU,2020,12,12,0,6.8,6.8,0.0,29.8,1.0,1.0,-23.0,29,31,279.0,275.0,0.5066062285462628,30.39637371277577,-1.3963737127757696,107.0,-78.0,>85% (stable),-1.9166666666666667
HOU,2021,15,8,7,27.9,27.8,0.1,5.0,0.5333333333333333,0.9953455066237021,22.8,95,67,863.0,658.0,0.6215926844772083,100.69801488530774,-5.698014885307742,29.0,66.0,>85% (stable),2.85
HOU,2022,16,11,5,23.8,21.1,2.8,25.4,0.6875,0.884453781512605,-4.4,106,56,737.0,518.0,0.6559462939914377,106.2632996266129,-0.2632996266129055,95.0,11.0,>85% (stable),-0.4
HOU,2023,15,10,5,24.3,26.4,-2.1,25.8,0.6666666666666666,1.0873506386485374,0.6,90,72,827.0,698.0,0.5769686478855739,93.46892095746297,-3.46892095746297,106.0,-16.0,,0.06
HOU,2024,16,11,5,17.2,21.1,-3.9,28.4,0.6875,1.2284883720930233,-7.2,88,73,740.0,649.0,0.5597451850174993,90.11897478781738,-2.118974787817379,90.0,-2.0,,-0.6545454545454545
HOU,2025,21,9,12,10.9,11.4,-0.6,15.5,0.42857142857142855,1.0515179392824285,-4.1,87,75,686.0,665.0,0.5142201077643866,83.30365745783064,3.6963425421693614,88.0,-1.0,,-0.4555555555555555
KCA,2001,18,9,9,7.5,10.8,-3.3,13.0,0.5,1.439575033200531,-2.2,65,97,729.0,858.0,0.42600671893729347,69.01308846784154,-4.013088467841541,77.0,-12.0,,-0.24444444444444446
KCA,2002,18,13,5,8.7,12.2,-3.5,12.5,0.7222222222222222,1.4029850746268655,-0.3,62,100,737.0,891.0,0.41404836543734214,67.07583520084943,-5.075835200849426,65.0,-3.0,,-0.023076923076923075
KCA,2003,17,10,7,21.3,20.8,0.5,16.9,0.5882352941176471,0.9750939849624062,3.9,83,79,836.0,867.0,0.48334841880207835,78.3024438459367,4.697556154063307,62.0,21.0,>85% (stable),0.39
KCA,2004,20,7,13,-2.3,3.4,-5.7,12.4,0.35,0.0,-8.9,58,104,720.0,905.0,0.39687784209555904,64.29421041948056,-6.294210419480564,83.0,-25.0,,-1.2714285714285716
KCA,2005,19,8,11,0.8,7.9,-7.1,2.8,0.42105263157894735,9.621951219512196,5.1,56,106,701.0,935.0,0.3711910195447218,60.13294516624493,-4.13294516624493,58.0,-2.0,,0.6375
KCA,2006,18,9,9,8.4,6.5,2.0,8.1,0.5,0.7668639053254438,-1.6,62,100,757.0,971.0,0.38802950662346525,62.86078007300137,-0.8607800730013722,56.0,6.0,70-85%,-0.17777777777777778
KCA,2007,17,11,6,4.7,4.0,0.8,15.5,0.6470588235294118,0.8414376321353065,-11.6,69,93,706.0,778.0,0.45568814694163773,73.8214798045453,-4.821479804545305,62.0,7.0,70-85%,-1.0545454545454545
KCA,2008,16,11,5,7.4,4.0,3.4,11.2,0.6875,0.5401360544217687,-7.2,75,87,691.0,781.0,0.44421900024261035,71.96347803930287,3.0365219606971294,69.0,6.0,50-70%,-0.6545454545454545
KCA,2009,19,11,8,9.2,12.9,-3.7,9.6,0.5789473684210527,1.4028230184581978,3.3,65,97,686.0,842.0,0.4073403123613914,65.9891306025454,-0.9891306025454014,75.0,-10.0,,0.3
KCA,2010,15,7,8,5.8,9.3,-3.6,6.0,0.4666666666666667,1.6191304347826088,3.3,67,95,676.0,845.0,0.3993071787485911,64.68776295727176,2.312237042728242,65.0,2.0,,0.4714285714285714
KCA,2011,15,7,8,14.8,5.2,9.5,0.5,0.4666666666666667,0.35389830508474573,4.7,71,91,730.0,762.0,0.4803824009006431,77.82194894590418,-6.821948945904182,67.0,4.0,30-50%,0.6714285714285715
KCA,2012,19,12,7,5.5,13.5,-8.0,12.7,0.631578947368421,2.4528985507246377,0.8,72,90,676.0,746.0,0.45504311240228346,73.71698420916992,-1.7169842091699223,71.0,1.0,,0.06666666666666667
KCA,2013,17,10,7,10.7,14.7,-4.0,16.7,0.5882352941176471,1.370093457943925,-2.0,86,76,648.0,601.0,0.5343934109113649,86.57173256764112,-0.5717325676411207,72.0,14.0,,-0.2
KCA,2014,15,8,7,12.1,16.6,-4.5,15.6,0.5333333333333333,1.375206611570248,1.0,89,73,651.0,624.0,0.5193696694579265,84.13788645218409,4.862113547815909,86.0,3.0,,0.125
KCA,2015,16,8,8,22.2,20.6,1.5,16.8,0.5,0.9309878213802435,3.9,95,67,724.0,641.0,0.5554767370194128,89.98723139714487,5.012768602855132,89.0,6.0,>85% (stable),0.4875
KCA,2016,17,13,4,8.4,11.4,-3.1,20.0,0.7647058823529411,1.3647199046483907,-8.6,81,81,675.0,712.0,0.47560479692283597,77.04797710149943,3.952022898500573,95.0,-14.0,,-0.6615384615384615
KCA,2017,16,11,5,16.4,17.4,-1.0,9.6,0.6875,1.059074299634592,7.8,80,82,702.0,791.0,0.4456068202131326,72.18830487452747,7.811695125472525,81.0,-1.0,,0.7090909090909091
KCA,2018,17,9,8,-1.0,8.1,-9.2,1.6,0.5294117647058824,0.0,6.6,58,104,638.0,833.0,0.380352454514704,61.61709763138205,-3.6170976313820518,80.0,-22.0,,0.7333333333333333
KCA,2019,18,9,9,3.2,15.3,-12.1,4.1,0.5,4.766355140186916,11.2,59,103,691.0,869.0,0.3966502723521638,64.25734412105054,-5.2573441210505365,58.0,1.0,,1.2444444444444445
KCA,2020,13,10,3,6.0,3.2,2.8,14.9,0.7692307692307693,0.5357737104825292,-11.7,26,34,248.0,272.0,0.4578395549090431,27.470373294542586,-1.4703732945425863,59.0,-33.0,50-70%,-1.17
KCA,2021,14,8,6,14.2,11.4,2.8,4.2,0.5714285714285714,0.803232607167955,7.3,74,88,686.0,788.0,0.4369190543654302,70.78088680719969,3.2191131928003074,26.0,48.0,70-85%,0.9125
KCA,2022,15,8,7,0.4,-2.3,2.8,8.7,0.5333333333333333,-5.111111111111115,-11.0,65,97,640.0,810.0,0.3938670560014272,63.8064630722312,1.1935369277687968,74.0,-9.0,,-1.375
KCA,2023,21,11,10,-1.0,7.1,-8.1,2.9,0.5238095238095238,0.0,4.2,56,106,676.0,859.0,0.39211661064175574,63.52289092396443,-7.522890923964432,65.0,-9.0,,0.38181818181818183
KCA,2024,18,11,7,15.2,17.6,-2.4,9.5,0.6111111111111112,1.157651715039578,8.0,86,76,735.0,644.0,0.560175500248388,90.74843104023886,-4.748431040238856,56.0,30.0,,0.7272727272727273
KCA,2025,21,10,11,7.2,15.3,-8.1,18.1,0.47619047619047616,2.138268156424581,-2.8,82,80,651.0,637.0,0.5099447322266334,82.6110466207146,-0.6110466207146033,86.0,-4.0,,-0.27999999999999997
LAA,2007,14,12,2,21.6,20.2,1.4,11.9,0.8571428571428571,0.9348127600554786,8.4,94,68,822.0,731.0,0.5534718112415294,89.66243342112777,4.337566578872227,89.0,5.0,>85% (stable),0.7000000000000001
LAA,2008,17,12,5,15.9,7.5,8.5,14.3,0.7058823529411765,0.4689265536723164,-6.8,100,62,765.0,697.0,0.5424861690011569,87.88275937818742,12.117240621812584,94.0,6.0,30-50%,-0.5666666666666667
LAA,2009,14,13,1,32.7,28.3,4.4,10.0,0.9285714285714286,0.8654845612962396,18.3,97,65,883.0,761.0,0.5676098693851751,91.95279884039837,5.047201159601627,100.0,-3.0,>85% (stable),1.4076923076923078
LAA,2010,17,10,7,13.3,10.6,2.7,27.0,0.5882352941176471,0.7959489872468117,-16.4,80,82,681.0,702.0,0.4861087984075762,78.74962534202734,1.2503746579726567,97.0,-17.0,70-85%,-1.64
LAA,2011,15,9,6,13.8,17.7,-3.9,9.0,0.6,1.2803468208092486,8.8,86,76,667.0,633.0,0.5239179591632438,84.8747093844455,1.1252906155545048,80.0,6.0,,0.9777777777777779
LAA,2012,14,10,4,26.6,21.8,4.8,17.8,0.7142857142857143,0.8180451127819549,4.0,89,73,767.0,699.0,0.5423706354561485,87.86404294389605,1.1359570561039476,86.0,3.0,70-85%,0.4
LAA,2013,17,7,10,13.8,18.4,-4.6,22.1,0.4117647058823529,1.333091962346126,-3.7,78,84,733.0,737.0,0.49751021851574095,80.59665539955003,-2.5966553995500306,89.0,-11.0,,-0.5285714285714286
LAA,2014,19,10,9,13.7,22.4,-8.7,17.8,0.5263157894736842,1.6328467153284671,4.5,98,64,773.0,630.0,0.5925080760538067,95.98630832071669,2.013691679283312,78.0,20.0,,0.45
LAA,2015,19,9,10,8.7,15.3,-6.6,19.5,0.47368421052631576,1.7635524798154556,-4.2,85,77,661.0,675.0,0.4904125009629004,79.44682515598987,5.55317484401013,98.0,-13.0,,-0.4666666666666667
LAA,2016,18,7,11,8.3,13.9,-5.6,15.8,0.3888888888888889,1.6654676258992807,-1.9,74,88,717.0,727.0,0.49366367283204976,79.97351499879206,-5.973514998792055,85.0,-11.0,,-0.2714285714285714
LAA,2017,17,9,8,16.5,9.9,6.6,17.6,0.5294117647058824,0.599758162031439,-7.7,80,82,710.0,709.0,0.5006448200452469,81.10446084733,-1.104460847330003,74.0,6.0,50-70%,-0.8555555555555556
LAA,2018,18,9,9,8.3,12.2,-3.9,15.8,0.5,1.4704463208685161,-3.7,80,82,721.0,722.0,0.4993659046043367,80.89727654590254,-0.8972765459025425,80.0,0.0,,-0.41111111111111115
LAA,2019,18,8,10,10.1,14.8,-4.7,20.9,0.4444444444444444,1.4678536102868447,-6.1,72,90,769.0,868.0,0.4448220536558117,72.0611726922415,-0.061172692241498794,80.0,-8.0,,-0.7625
LAA,2020,13,10,3,5.8,4.7,1.2,10.1,0.7692307692307693,0.8010291595197255,-5.4,26,34,294.0,321.0,0.4598898040111578,27.59338824066947,-1.5933882406694693,72.0,-46.0,70-85%,-0.54
LAA,2021,18,10,8,8.6,13.0,-4.4,6.0,0.5555555555555556,1.5181286549707602,7.0,77,85,723.0,804.0,0.45157036284875746,73.15439878149871,3.8456012185012867,26.0,51.0,,0.7
LAA,2022,25,14,11,-3.1,11.0,-14.2,11.8,0.56,0.0,-0.8,73,89,623.0,668.0,0.4681364325807613,75.83810207808334,-2.838102078083338,77.0,-4.0,,-0.05714285714285715
LAA,2023,25,12,13,5.8,9.4,-3.6,15.2,0.48,1.6120689655172413,-5.8,73,89,739.0,829.0,0.447616011382168,72.51379384391122,0.4862061560887838,73.0,0.0,,-0.48333333333333334
LAA,2024,21,12,9,-6.2,6.3,-12.5,6.4,0.5714285714285714,0.0,-0.1,63,99,635.0,797.0,0.3975149485909062,64.3974216717268,-1.3974216717268035,73.0,-10.0,,-0.008333333333333333
LAA,2025,20,8,12,0.8,14.1,-13.2,9.2,0.4,16.564705882352943,4.9,72,90,673.0,837.0,0.40153241560358643,65.048251327781,6.951748672218997,63.0,9.0,,0.6125
LAN,2001,19,11,8,21.2,24.9,-3.7,26.2,0.5789473684210527,1.1754716981132076,-1.3,86,76,758.0,744.0,0.5085280483847775,82.38154383833395,3.618456161666046,86.0,0.0,,-0.11818181818181818
LAN,2002,20,10,10,21.4,13.3,8.1,16.4,0.5,0.6205607476635514,-3.1,92,70,713.0,643.0,0.5471361519516503,88.63605661616735,3.3639433838326482,86.0,6.0,50-70%,-0.31
LAN,2003,19,11,8,17.5,14.0,3.5,20.2,0.5789473684210527,0.7980549199084669,-6.3,85,77,574.0,556.0,0.5145723261289866,83.36071683289583,1.6392831671041677,92.0,-7.0,70-85%,-0.5727272727272728
LAN,2004,19,7,12,34.3,18.3,16.1,9.2,0.3684210526315789,0.5317414094350612,9.0,93,69,761.0,684.0,0.5486496116975217,88.88123709499851,4.118762905001489,85.0,8.0,50-70%,1.2857142857142858
LAN,2005,21,8,13,20.4,6.8,13.6,14.7,0.38095238095238093,0.3334968121628249,-7.9,71,91,685.0,755.0,0.4556029843066069,73.80768345767032,-2.807683457670322,93.0,-22.0,30-50%,-0.9875
LAN,2006,21,7,14,42.3,16.1,26.2,16.9,0.3333333333333333,0.3799054373522459,-0.8,88,74,820.0,751.0,0.5401271657406178,87.50060084998009,0.49939915001991153,71.0,17.0,30-50%,-0.1142857142857143
LAN,2007,21,11,10,23.7,25.0,-1.3,24.1,0.5238095238095238,1.0535638970898356,0.9,82,80,735.0,727.0,0.5050067225683919,81.81108905607948,0.18891094392051855,88.0,-6.0,,0.08181818181818182
LAN,2008,23,10,13,37.1,21.9,15.2,25.6,0.43478260869565216,0.589059552681218,-3.7,84,78,700.0,648.0,0.5352556562262912,86.71141630865918,-2.7114163086591816,82.0,2.0,50-70%,-0.37
LAN,2009,19,10,9,42.5,28.5,14.1,33.7,0.5263157894736842,0.6692524682651622,-5.2,95,67,780.0,611.0,0.6098972745876201,98.80335848319446,-3.803358483194458,84.0,11.0,50-70%,-0.52
LAN,2010,22,11,11,26.5,20.9,5.6,29.3,0.5,0.7878444696111742,-8.4,80,82,667.0,692.0,0.48317222921277575,78.27390113246967,1.7260988675303253,95.0,-15.0,70-85%,-0.7636363636363637
LAN,2011,23,12,11,25.7,33.7,-8.0,28.2,0.5217391304347826,1.3116731517509728,5.5,82,79,644.0,612.0,0.5233002595865661,84.25134179343715,-2.251341793437149,80.0,2.0,,0.4583333333333333
LAN,2012,24,9,15,28.6,12.2,16.4,19.0,0.375,0.42542016806722693,-6.9,86,76,637.0,597.0,0.5296352618744355,85.80091242365856,0.1990875763414408,82.0,4.0,30-50%,-0.7666666666666667
LAN,2013,23,13,10,44.2,22.3,21.9,21.2,0.5652173913043478,0.5042966983265491,1.1,92,70,649.0,582.0,0.5496857186369491,89.04908641918576,2.9509135808142446,86.0,6.0,50-70%,0.08461538461538462
LAN,2014,22,14,8,50.0,48.1,1.9,37.1,0.6363636363636364,0.9618229062562462,11.0,94,68,718.0,617.0,0.5689157960754258,92.16435896421898,1.8356410357810233,92.0,2.0,>85% (stable),0.7857142857142857
LAN,2015,22,9,13,42.5,29.0,13.5,34.5,0.4090909090909091,0.6815616180620884,-5.5,92,70,667.0,595.0,0.5520701316200043,89.4353613224407,2.5646386775593015,94.0,-2.0,50-70%,-0.6111111111111112
LAN,2016,21,12,9,28.6,27.2,1.4,25.5,0.5714285714285714,0.9513134851138354,1.7,91,71,725.0,638.0,0.5582185056782601,90.43139791987814,0.5686020801218632,92.0,-1.0,>85% (stable),0.14166666666666666
LAN,2017,18,12,6,40.4,27.3,13.0,28.6,0.6666666666666666,0.6769078295341923,-1.3,104,58,770.0,580.0,0.6268093968661068,101.5431222923093,2.456877707690694,91.0,13.0,50-70%,-0.10833333333333334
LAN,2018,19,12,7,46.2,30.7,15.6,42.2,0.631578947368421,0.6632785467128027,-11.5,92,71,804.0,610.0,0.6237126701150488,101.66516522875295,-9.665165228752954,104.0,-12.0,50-70%,-0.9583333333333334
LAN,2019,24,11,13,41.4,34.0,7.4,26.6,0.4583333333333333,0.8215837759536456,7.4,106,56,886.0,613.0,0.6624170728678764,107.31156580459599,-1.3115658045959862,92.0,14.0,70-85%,0.6727272727272727
LAN,2020,14,13,1,13.3,10.4,2.9,27.8,0.9285714285714286,0.7840481565086531,-17.4,43,17,349.0,213.0,0.7116922203627614,42.70153322176568,0.2984667782343209,106.0,-63.0,70-85%,-1.3384615384615384
LAN,2021,21,12,9,48.5,30.5,18.1,13.1,0.5714285714285714,0.628012358393409,17.4,106,56,830.0,561.0,0.6719063258767934,108.84882479204053,-2.8488247920405314,43.0,63.0,50-70%,1.45
LAN,2022,15,10,5,31.6,26.6,5.0,30.8,0.6666666666666666,0.8407219759341356,-4.2,111,51,847.0,513.0,0.7145543614408713,115.75780655342115,-4.7578065534211476,106.0,5.0,70-85%,-0.42000000000000004
LAN,2023,17,7,10,31.1,25.1,6.1,20.3,0.4117647058823529,0.8046900096370061,4.8,100,62,906.0,699.0,0.6164911031785457,99.8715587149244,0.1284412850755956,111.0,-11.0,70-85%,0.6857142857142857
LAN,2024,15,9,6,29.2,12.8,16.4,30.1,0.6,0.43957548784662787,-17.3,98,64,842.0,686.0,0.5926596876386087,96.0108693974546,1.9891306025454014,100.0,-2.0,30-50%,-1.9222222222222223
LAN,2025,16,10,6,27.2,30.4,-3.2,30.9,0.625,1.1185130658814868,-0.5,93,69,825.0,683.0,0.5855662031309238,94.86172490720965,-1.8617249072096484,98.0,-5.0,,-0.05
MIA,2014,19,8,11,25.4,13.5,11.8,-0.2,0.42105263157894735,0.5333333333333333,13.8,77,85,645.0,674.0,0.47989009820589845,77.74219590935554,-0.7421959093555444,62.0,15.0,50-70%,1.725
MIA,2015,17,11,6,11.3,3.6,7.7,17.6,0.6470588235294118,0.3156028368794326,-14.0,71,91,613.0,678.0,0.45402232788087094,73.5516171167011,-2.5516171167010953,77.0,-6.0,30-50%,-1.2727272727272727
MIA,2016,18,14,4,23.4,20.0,3.3,16.0,0.7777777777777778,0.8574486301369862,4.0,79,82,655.0,682.0,0.48152796267220843,77.52600199022555,1.4739980097744478,71.0,8.0,>85% (stable),0.2857142857142857
MIA,2017,19,10,9,24.0,31.8,-7.8,21.6,0.5263157894736842,1.3268028345143812,10.3,77,85,778.0,822.0,0.47485239085452485,76.92608731843302,0.07391268156698061,79.0,-2.0,,1.03
MIA,2018,18,7,11,0.1,11.6,-11.5,3.2,0.3888888888888889,96.91666666666694,8.4,63,98,589.0,809.0,0.3587503513476511,57.75880656697183,5.241193433028172,77.0,-14.0,,1.2
MIA,2019,21,11,10,-1.1,-4.8,3.7,-2.0,0.5238095238095238,0.0,-2.8,57,105,615.0,808.0,0.3776629215172612,61.18139328579632,-4.181393285796318,63.0,-6.0,,-0.2545454545454545
MIA,2020,14,6,8,6.2,4.0,2.3,7.2,0.42857142857142855,0.6384,-3.2,31,29,263.0,304.0,0.4341058091026652,26.046348546159912,4.953651453840088,57.0,-26.0,50-70%,-0.5333333333333333
MIA,2021,19,9,10,1.7,5.7,-3.9,4.3,0.47368421052631576,3.2528735632183907,1.3,67,95,623.0,701.0,0.4462412731389283,72.29108624850639,-5.291086248506389,31.0,36.0,,0.14444444444444446
MIA,2022,20,8,12,-7.3,3.9,-11.2,3.5,0.4,0.0,0.4,69,93,586.0,676.0,0.4350053052635991,70.47085945270305,-1.4708594527030527,67.0,2.0,,0.05
MIA,2023,18,9,9,10.8,5.8,5.0,1.8,0.5,0.5362453531598512,3.9,84,78,666.0,723.0,0.4625008510826167,74.9251378753839,9.074862124616104,69.0,15.0,50-70%,0.43333333333333335
MIA,2024,18,6,12,-9.2,2.0,-11.3,0.1,0.3333333333333333,0.0,1.9,62,100,637.0,841.0,0.37556533162315175,60.84158372295058,1.1584162770494189,84.0,-22.0,,0.31666666666666665
MIA,2025,17,6,11,7.6,6.9,0.7,-1.1,0.35294117647058826,0.9075297225891678,8.0,79,83,709.0,798.0,0.44610936568396414,72.2697172408022,6.730282759197806,62.0,17.0,>85% (stable),1.3333333333333333
MIL,2001,20,15,5,13.4,14.1,-0.7,13.8,0.75,1.0552238805970149,0.4,68,94,740.0,806.0,0.4609935693371601,74.68095823261994,-6.680958232619943,73.0,-5.0,,0.02666666666666667
MIL,2002,18,6,12,10.7,10.4,0.3,8.1,0.3333333333333333,0.9700654817586529,2.2,56,106,627.0,821.0,0.3791105675642188,61.415911945403444,-5.415911945403444,68.0,-12.0,>85% (stable),0.3666666666666667
MIL,2003,18,4,14,20.2,14.9,5.3,5.8,0.2222222222222222,0.738484398216939,9.1,68,94,714.0,873.0,0.40904220849619755,66.264837776384,1.7351622236160011,56.0,12.0,70-85%,2.275
MIL,2004,17,8,9,23.2,17.3,5.9,18.0,0.47058823529411764,0.746873652436395,-0.6,67,94,634.0,757.0,0.4195830688297598,67.55287408159133,-0.5528740815913267,68.0,-1.0,70-85%,-0.075
MIL,2005,19,10,9,29.5,22.4,7.1,17.6,0.5263157894736842,0.7594850948509486,4.8,81,81,726.0,697.0,0.518641162253097,84.0198682850017,-3.0198682850017065,67.0,14.0,70-85%,0.48
MIL,2006,21,12,9,26.4,18.6,7.8,18.4,0.5714285714285714,0.7048808172531215,0.3,75,87,730.0,833.0,0.43990686023576,71.26491135819312,3.7350886418068825,81.0,-6.0,70-85%,0.024999999999999998
MIL,2007,18,12,6,33.2,23.3,9.8,19.6,0.6666666666666666,0.7035251581801747,3.8,83,79,801.0,776.0,0.5145025362790907,83.34941087721269,-0.3494108772126907,75.0,8.0,70-85%,0.31666666666666665
MIL,2008,20,11,9,41.3,23.5,17.8,31.7,0.55,0.5690072639225181,-8.2,90,72,750.0,689.0,0.5387328525511604,87.274722113288,2.725277886712007,83.0,7.0,50-70%,-0.7454545454545454
MIL,2009,19,11,8,30.5,23.6,6.9,25.9,0.5789473684210527,0.7740667976424362,-2.2,80,82,785.0,818.0,0.48116969195341347,77.94949009645298,2.050509903547024,90.0,-10.0,70-85%,-0.2
MIL,2010,19,9,10,32.0,31.7,0.3,23.8,0.47368421052631576,0.9903125,7.9,77,85,750.0,804.0,0.4682346666356778,75.8540159949798,1.1459840050201962,80.0,-3.0,>85% (stable),0.8777777777777778
MIL,2011,21,12,9,42.0,33.4,8.6,36.3,0.5714285714285714,0.7947193149381543,-2.9,96,66,721.0,638.0,0.5557202436186591,90.02667946622277,5.973320533777226,77.0,19.0,70-85%,-0.24166666666666667
MIL,2012,18,7,11,26.8,24.9,1.9,27.3,0.3888888888888889,0.9290250280164364,-2.4,83,79,776.0,733.0,0.5260569917466236,85.22123266295301,-2.221232662953014,96.0,-13.0,>85% (stable),-0.34285714285714286
MIL,2013,20,11,9,20.8,20.1,0.6,28.4,0.55,0.9687349687349688,-8.3,74,88,640.0,687.0,0.4676241146116447,75.75510656708644,-1.7551065670864432,83.0,-9.0,>85% (stable),-0.7545454545454546
