playerID,name,peak_war,peak_age,career_war,avg_war,first_age,last_age,career_length,early_war,late_war,prime_war,trajectory_slope,n_seasons,cluster,career_type
mondari01,Rick Monday,5.6,28.0,45.06,2.81625,22.0,38.0,17.0,3.5533333333333332,0.3766666666666667,4.05,-1.815,16,1,ALL-STAR CALIBER
mondera01,Raul Mondesi,5.81,26.0,29.949999999999996,2.495833333333333,23.0,34.0,12.0,3.356666666666667,-0.07999999999999992,3.391428571428572,-2.834999999999999,12,3,EARLY FLAMEOUT
mondera02,Adalberto Mondesi,1.91,24.0,2.71,0.542,21.0,26.0,6.0,0.7399999999999999,0.7999999999999999,0.245,0.6449999999999999,5,0,BENCH/PLATOON
moneydo01,Don Money,5.17,30.0,23.57,1.5713333333333332,22.0,36.0,15.0,0.9566666666666666,-0.5499999999999999,3.0042857142857144,-0.629642857142857,15,3,EARLY FLAMEOUT
mongesi01,Sid Monge,2.16,28.0,3.02,0.33555555555555555,25.0,33.0,9.0,0.05333333333333331,0.03666666666666666,0.5014285714285714,-0.44000000000000006,9,0,BENCH/PLATOON
moniami01,Mickey Moniak,2.47,27.0,2.72,0.68,24.0,27.0,4.0,0.0833333333333333,1.4266666666666667,1.4266666666666667,1.7100000000000002,4,0,BENCH/PLATOON
monrocr01,Craig Monroe,2.2,27.0,3.9499999999999993,0.6583333333333332,26.0,31.0,6.0,1.5966666666666667,-0.28,0.6583333333333332,-1.8766666666666667,6,0,BENCH/PLATOON
montaed01,Ed Montague,0.04,26.0,-0.44,-0.14666666666666667,25.0,27.0,3.0,-0.14666666666666667,-0.14666666666666667,-0.14666666666666667,0.0,3,2,BENCH/PLATOON
montaes01,Estéban Montalvo,2.31,29.0,2.6699999999999995,0.6674999999999999,27.0,32.0,6.0,1.5066666666666666,0.36999999999999994,1.5066666666666666,-0.875,4,4,BENCH/PLATOON
montafr01,Frankie Montas,4.86,28.0,10.76,1.345,24.0,32.0,9.0,0.7533333333333333,1.0999999999999999,2.0383333333333336,1.3900000000000001,8,6,JOURNEYMAN
montajo01,John Montague,0.73,30.0,1.5,0.3,27.0,33.0,7.0,0.41,0.05666666666666667,0.41,-0.6083333333333334,5,4,BENCH/PLATOON
montawi01,Willie Montanez,3.42,23.0,9.83,0.8936363636363637,23.0,33.0,11.0,1.9299999999999997,-0.9266666666666667,0.8428571428571427,-1.5993333333333335,11,0,BENCH/PLATOON
monteel01,Elehuris Montero,-0.5,25.0,-3.16,-1.0533333333333335,24.0,26.0,3.0,-1.0533333333333335,-1.0533333333333335,-1.185,0.0,3,2,BENCH/PLATOON
monteje01,Jesus Montero,-0.95,23.0,-3.9300000000000006,-1.3100000000000003,23.0,26.0,4.0,-1.3100000000000003,-1.3100000000000003,-1.61,0.0,3,2,BENCH/PLATOON
montejo01,John Montefusco,5.44,26.0,23.209999999999997,2.11,24.0,34.0,11.0,3.7000000000000006,1.38,2.6871428571428573,-2.431000000000001,11,3,EARLY FLAMEOUT
montemi01,Miguel Montero,5.68,29.0,23.36,2.1236363636363635,24.0,34.0,11.0,1.6500000000000001,1.0366666666666666,2.87,-0.14000000000000012,11,3,EARLY FLAMEOUT
montera01,Rafael Montero,2.66,32.0,4.369999999999999,0.6242857142857142,24.0,35.0,12.0,0.39666666666666667,0.17333333333333334,0.7749999999999999,0.3983333333333334,7,6,JOURNEYMAN
monteri01,Rich Monteleone,1.74,29.0,2.3899999999999997,0.4779999999999999,26.0,31.0,6.0,0.8366666666666666,0.54,0.4779999999999999,0.15500000000000003,5,4,BENCH/PLATOON
montgbo01,Bob Montgomery,-0.08,30.0,-1.66,-0.415,27.0,31.0,5.0,-0.21666666666666665,-0.41333333333333333,-0.415,-0.26000000000000006,4,2,BENCH/PLATOON
montgje01,Jeff Montgomery,3.93,27.0,18.94,1.5783333333333334,26.0,37.0,12.0,2.456666666666667,0.42,2.6750000000000003,-2.1933333333333334,12,3,EARLY FLAMEOUT
montgjo01,Jordan Montgomery,4.35,31.0,15.78,2.63,25.0,32.0,8.0,2.143333333333333,3.1166666666666667,2.956,0.9733333333333336,6,5,BENCH/PLATOON
montgmi01,Mike Montgomery,1.94,29.0,5.339999999999999,1.0679999999999998,26.0,30.0,5.0,1.2833333333333332,1.0766666666666664,1.0679999999999998,0.0216666666666665,5,4,BENCH/PLATOON
monzara01,Ramon Monzant,0.25,24.0,0.33999999999999997,0.11333333333333333,22.0,25.0,4.0,0.11333333333333333,0.11333333333333333,0.09,0.0,3,2,BENCH/PLATOON
mooneji01,Jim Mooney,1.08,25.0,1.25,0.3125,25.0,28.0,4.0,0.4666666666666666,0.05666666666666667,0.3125,-0.15500000000000003,4,0,BENCH/PLATOON
moonwa01,Wally Moon,5.33,29.0,23.779999999999998,1.9816666666666665,24.0,35.0,12.0,3.766666666666666,-0.9666666666666667,3.2357142857142853,-2.563333333333333,12,3,EARLY FLAMEOUT
mooreba01,Barry Moore,1.44,25.0,-0.67,-0.134,23.0,27.0,5.0,0.35666666666666663,-0.10000000000000002,-0.10000000000000002,0.08499999999999998,5,2,BENCH/PLATOON
mooreba02,Balor Moore,2.39,21.0,0.74,0.148,21.0,29.0,9.0,0.9033333333333333,-0.5033333333333333,-0.5033333333333333,-1.6283333333333334,5,0,BENCH/PLATOON
moorech02,Charlie Moore,2.14,26.0,5.24,0.3742857142857143,21.0,34.0,14.0,0.16,-0.06999999999999999,0.5285714285714286,-0.9285714285714286,14,0,BENCH/PLATOON
moorecy01,Cy Moore,1.48,28.0,2.3499999999999996,0.4699999999999999,24.0,29.0,6.0,0.3033333333333333,0.5533333333333333,0.5375,0.20833333333333337,5,0,BENCH/PLATOON
mooredo01,Donnie Moore,3.0,31.0,9.950000000000001,1.2437500000000001,23.0,34.0,12.0,0.9733333333333333,1.3833333333333335,1.585,0.36750000000000016,8,6,JOURNEYMAN
mooredo02,Dobie Moore,4.75,27.0,15.39,2.565,24.0,29.0,6.0,1.95,3.18,3.0260000000000002,1.2300000000000002,6,5,BENCH/PLATOON
mooredy01,Dylan Moore,2.77,32.0,4.45,0.6357142857142858,27.0,33.0,7.0,0.5566666666666668,0.8133333333333334,0.334,0.1383333333333332,7,4,BENCH/PLATOON
mooreed01,Eddie Moore,4.07,26.0,7.74,1.1057142857142856,25.0,31.0,7.0,1.64,0.38999999999999996,1.1057142857142856,-0.9349999999999999,7,0,BENCH/PLATOON
mooreeu01,Euel Moore,0.63,26.0,0.71,0.23666666666666666,26.0,28.0,3.0,0.23666666666666666,0.23666666666666666,0.23666666666666666,0.0,3,2,BENCH/PLATOON
moorege03,Gene Moore,3.51,28.0,7.05,0.7833333333333333,27.0,36.0,10.0,2.013333333333333,-0.2933333333333334,1.3139999999999998,-1.2405,9,3,EARLY FLAMEOUT
moorejo01,Johnny Moore,4.25,33.0,12.860000000000001,1.8371428571428574,29.0,35.0,7.0,0.4966666666666666,2.626666666666667,0.4966666666666666,2.3458333333333337,7,5,BENCH/PLATOON
moorejo02,Jo-Jo Moore,3.91,26.0,20.750000000000004,2.075,24.0,33.0,10.0,1.5599999999999998,1.2366666666666668,2.551428571428571,-0.5179999999999998,10,3,EARLY FLAMEOUT
mooreju01,Junior Moore,0.21,24.0,-2.5,-0.8333333333333334,24.0,27.0,4.0,-0.8333333333333334,-0.8333333333333334,-1.355,0.0,3,2,BENCH/PLATOON
moorema02,Matt Moore,2.78,23.0,9.61,0.961,23.0,35.0,13.0,1.6399999999999997,0.7966666666666667,0.8175,-1.422,10,0,BENCH/PLATOON
mooremi01,Mike Moore,5.48,30.0,21.3,1.5214285714285716,23.0,36.0,14.0,1.14,-1.9433333333333334,3.2214285714285715,-1.5285714285714285,14,3,EARLY FLAMEOUT
moorera01,Randy Moore,1.76,27.0,3.17,0.5283333333333333,24.0,29.0,6.0,0.06,0.9966666666666667,0.6439999999999999,0.9366666666666668,6,0,BENCH/PLATOON
moorera02,Ray Moore,1.16,30.0,2.2199999999999998,0.24666666666666665,29.0,37.0,9.0,0.7766666666666667,-0.14,0.7766666666666667,-0.8835000000000001,9,4,BENCH/PLATOON
moorere01,Red Moore,-0.37,22.0,-1.55,-0.5166666666666667,22.0,24.0,3.0,-0.5166666666666667,-0.5166666666666667,0.0,0.0,3,2,BENCH/PLATOON
moorero01,Roy Moore,0.49,22.0,0.75,0.25,22.0,24.0,3.0,0.25,0.25,0.0,0.0,3,0,BENCH/PLATOON
mooresq01,Square Moore,2.24,25.0,4.090000000000001,0.8180000000000002,23.0,27.0,5.0,1.3833333333333335,0.7266666666666667,0.7266666666666667,-0.22833333333333328,5,0,BENCH/PLATOON
moorete01,Terry Moore,4.58,28.0,22.36,2.0327272727272727,23.0,36.0,14.0,1.4233333333333331,0.73,2.811666666666667,0.32033333333333336,11,3,EARLY FLAMEOUT
moorety01,Tyler Moore,-0.1,25.0,-5.640000000000001,-1.1280000000000001,25.0,30.0,6.0,-1.0333333333333334,-1.3499999999999999,-1.1280000000000001,-0.5549999999999998,5,2,BENCH/PLATOON
moorewh01,Whitey Moore,0.46,27.0,-0.37,-0.074,25.0,29.0,5.0,0.003333333333333336,0.02666666666666669,-0.074,0.2516666666666667,5,2,BENCH/PLATOON
moorewi01,Wilcy Moore,3.04,30.0,6.23,1.0383333333333333,30.0,36.0,7.0,1.1433333333333333,0.9333333333333332,1.5,-0.21000000000000008,6,4,BENCH/PLATOON
moosebo01,Bob Moose,5.36,25.0,23.509999999999998,2.612222222222222,21.0,29.0,9.0,3.953333333333333,0.5866666666666668,1.9879999999999995,-1.4045000000000005,9,3,EARLY FLAMEOUT
mootyja01,Jake Mooty,0.9,29.0,0.0,0.0,25.0,30.0,6.0,0.25,0.06333333333333335,0.0,0.15000000000000002,4,2,BENCH/PLATOON
moraan01,Andres Mora,-0.67,22.0,-3.92,-1.3066666666666666,21.0,23.0,3.0,-1.3066666666666666,-1.3066666666666666,0.0,0.0,3,2,BENCH/PLATOON
moralfr01,Franklin Morales,1.49,29.0,2.42,0.4033333333333333,21.0,29.0,9.0,0.36666666666666664,0.43999999999999995,0.435,0.0733333333333333,6,0,BENCH/PLATOON
moralje01,Jerry Morales,3.55,28.0,4.99,0.45363636363636367,23.0,33.0,11.0,1.0533333333333335,0.003333333333333336,0.3942857142857142,-0.5286666666666667,11,0,BENCH/PLATOON
moraljo01,Jose Morales,-0.04,36.0,-4.34,-0.868,31.0,36.0,6.0,-0.8266666666666667,-0.8300000000000001,-1.22,0.09499999999999997,5,4,BENCH/PLATOON
moralke01,Kendrys Morales,4.47,26.0,6.530000000000001,0.5441666666666668,23.0,36.0,14.0,0.5366666666666666,-0.23666666666666666,1.0,-0.38833333333333336,12,6,JOURNEYMAN
moralri01,Rich Morales,-0.25,28.0,-6.12,-1.224,26.0,30.0,5.0,-0.93,-1.1933333333333334,-1.224,0.07666666666666666,5,2,BENCH/PLATOON
morame01,Melvin Mora,8.08,32.0,33.41,2.7841666666666662,28.0,39.0,12.0,2.0533333333333332,0.29666666666666663,2.4375,-2.158333333333333,12,3,EARLY FLAMEOUT
moranbi02,Billy Moran,4.14,29.0,3.36,0.6719999999999999,25.0,31.0,7.0,0.8266666666666665,1.6733333333333336,0.6719999999999999,2.503333333333334,5,6,JOURNEYMAN
moranco01,Colin Moran,2.12,26.0,2.8900000000000006,0.5780000000000001,26.0,30.0,5.0,1.4000000000000001,-0.32666666666666666,0.5780000000000001,-2.2616666666666667,5,0,BENCH/PLATOON
moranmi01,Mickey Morandini,4.01,32.0,15.420000000000002,1.5420000000000003,25.0,34.0,10.0,0.49,1.6266666666666667,1.5057142857142858,0.6560000000000004,10,6,JOURNEYMAN
mordemi01,Mike Mordecai,0.28,34.0,-2.4600000000000004,-0.3514285714285715,29.0,36.0,8.0,-0.48666666666666675,-0.39666666666666667,-0.7150000000000001,0.23666666666666675,7,4,BENCH/PLATOON
morehda01,Dave Morehead,1.0,24.0,1.3900000000000001,0.1985714285714286,20.0,27.0,8.0,0.13333333333333336,-0.0033333333333332993,-0.0033333333333332993,0.11416666666666667,7,0,BENCH/PLATOON
morehra01,Ray Morehart,-0.11,28.0,-1.31,-0.4366666666666667,25.0,28.0,4.0,-0.4366666666666667,-0.4366666666666667,-0.4366666666666667,0.0,3,2,BENCH/PLATOON
morehse01,Seth Morehead,0.98,24.0,2.03,0.6766666666666666,23.0,26.0,4.0,0.6766666666666666,0.6766666666666666,0.08,0.0,3,0,BENCH/PLATOON
morejad01,Adrian Morejon,3.02,26.0,5.39,1.7966666666666666,23.0,26.0,4.0,1.7966666666666666,1.7966666666666666,2.5149999999999997,0.0,3,0,BENCH/PLATOON
morelch01,Christopher Morel,1.57,23.0,2.47,0.6175,23.0,26.0,4.0,0.9766666666666667,0.3,-0.135,-1.5050000000000001,4,0,BENCH/PLATOON
morelke01,Keith Moreland,3.83,31.0,10.340000000000002,1.0340000000000003,26.0,35.0,10.0,0.3466666666666667,0.20000000000000004,1.531666666666667,-0.07599999999999996,10,6,JOURNEYMAN
morelmi01,Mitch Moreland,2.41,30.0,5.699999999999998,0.47499999999999987,25.0,36.0,12.0,0.10666666666666667,0.10333333333333328,0.4257142857142857,0.3566666666666665,12,6,JOURNEYMAN
morenga01,Gabriel Moreno,2.42,23.0,5.5,1.8333333333333333,23.0,25.0,3.0,1.8333333333333333,1.8333333333333333,1.49,0.0,3,0,BENCH/PLATOON
morenju01,Julio Moreno,0.87,31.0,-0.79,-0.26333333333333336,30.0,32.0,3.0,-0.26333333333333336,-0.26333333333333336,-0.435,0.0,3,4,BENCH/PLATOON
morenom01,Omar Moreno,4.06,27.0,10.14,0.9218181818181819,24.0,34.0,11.0,1.2433333333333334,-0.5733333333333334,1.7428571428571427,-1.654,11,3,EARLY FLAMEOUT
moretro01,Roger Moret,1.41,25.0,3.0799999999999996,0.5133333333333333,22.0,28.0,7.0,0.59,0.4366666666666667,0.6799999999999999,-0.15333333333333327,6,0,BENCH/PLATOON
morgaad01,Adam Morgan,0.94,28.0,2.0,0.5,25.0,28.0,4.0,0.35333333333333333,0.59,0.5,0.49,4,0,BENCH/PLATOON
morgabo01,Bobby Morgan,2.96,28.0,4.04,0.5771428571428572,24.0,31.0,8.0,0.23666666666666666,0.12333333333333334,0.6683333333333333,0.5958333333333333,7,0,BENCH/PLATOON
morgaed01,Ed Morgan,6.17,26.0,16.53,2.3614285714285717,24.0,30.0,7.0,2.763333333333333,1.2666666666666666,2.6500000000000004,-0.7033333333333331,7,3,EARLY FLAMEOUT
morgael01,Eli Morgan,1.43,26.0,3.33,0.8325,25.0,28.0,4.0,0.8866666666666667,1.11,0.8325,0.235,4,0,BENCH/PLATOON
morgajo02,Joe Morgan,11.64,32.0,109.84,5.781052631578947,22.0,41.0,20.0,5.243333333333333,3.3666666666666667,6.906666666666666,-1.0852222222222219,19,1,ALL-STAR CALIBER
morgami01,Mike Morgan,5.14,32.0,21.69,1.0845,20.0,43.0,24.0,-0.39999999999999997,0.2266666666666667,1.8259999999999998,-1.131,20,6,JOURNEYMAN
morgany01,Nyjer Morgan,3.02,29.0,6.079999999999999,1.0133333333333332,27.0,32.0,6.0,0.52,1.5066666666666666,1.154,0.9866666666666666,6,4,BENCH/PLATOON
morgato01,Tom Morgan,1.34,31.0,4.930000000000001,0.44818181818181824,21.0,32.0,12.0,0.73,0.3966666666666667,0.33142857142857146,-0.38466666666666666,11,6,JOURNEYMAN
morinmi01,Mike Morin,1.74,23.0,4.319999999999999,1.0799999999999998,23.0,28.0,6.0,1.2966666666666666,0.86,0.7849999999999999,-0.5900000000000001,4,0,BENCH/PLATOON
morneju01,Justin Morneau,5.69,25.0,23.75,1.6964285714285714,22.0,35.0,14.0,-0.19333333333333327,0.7666666666666666,2.9099999999999997,-1.3385714285714285,14,3,EARLY FLAMEOUT
mornele01,Leroy Morney,1.47,23.0,-3.8,-0.475,23.0,34.0,12.0,0.2066666666666667,-1.0966666666666667,-0.6599999999999999,-1.055,8,2,BENCH/PLATOON
moronre01,Reyes Moronta,1.52,25.0,2.62,0.8733333333333334,25.0,29.0,5.0,0.8733333333333334,0.8733333333333334,0.8733333333333334,0.0,3,0,BENCH/PLATOON
morriba01,Barney Morris,1.89,22.0,7.279999999999999,0.9099999999999999,22.0,37.0,16.0,1.3966666666666665,0.62,1.15,-0.6249999999999999,8,0,BENCH/PLATOON
morribr01,Bryan Morris,1.33,28.0,2.41,0.8033333333333333,26.0,28.0,3.0,0.8033333333333333,0.8033333333333333,0.8033333333333333,0.0,3,4,BENCH/PLATOON
morried02,Ed Morris,3.1,29.0,4.96,1.24,29.0,32.0,4.0,1.5866666666666667,0.62,1.5866666666666667,-2.1199999999999997,4,4,BENCH/PLATOON
morriha02,Hal Morris,3.27,31.0,10.68,0.9709090909090908,25.0,35.0,11.0,1.5133333333333334,-0.2866666666666667,1.7471428571428569,-1.311,11,3,EARLY FLAMEOUT
morrija02,Jack Morris,4.94,28.0,42.02,2.3344444444444448,22.0,39.0,18.0,0.8633333333333333,1.7433333333333334,2.8542857142857145,0.362222222222222,18,5,BENCH/PLATOON
morriji01,Jim Morrison,4.0,34.0,5.990000000000001,0.5445454545454547,26.0,36.0,11.0,1.0266666666666666,0.7200000000000001,0.53,-0.22266666666666668,11,6,JOURNEYMAN
morrijo04,Johnny Morrison,3.62,28.0,15.58,1.731111111111111,26.0,35.0,10.0,3.133333333333333,0.16333333333333333,2.5149999999999997,-2.3874999999999993,9,3,EARLY FLAMEOUT
morrijo06,John Morris,0.94,29.0,1.37,0.4566666666666667,27.0,30.0,4.0,0.4566666666666667,0.4566666666666667,0.4566666666666667,0.0,3,4,BENCH/PLATOON
morrijo07,John Morris,-0.57,26.0,-3.94,-0.985,25.0,30.0,6.0,-1.0999999999999999,-0.7733333333333334,-0.985,0.21999999999999997,4,2,BENCH/PLATOON
morrilo01,Logan Morrison,3.7,30.0,5.69,0.6322222222222222,23.0,31.0,9.0,0.94,1.0999999999999999,0.3657142857142857,0.13449999999999995,9,6,JOURNEYMAN
morrima01,Matt Morris,5.42,27.0,26.259999999999998,2.626,23.0,33.0,11.0,2.25,2.203333333333333,2.6999999999999997,-1.4079999999999997,10,3,EARLY FLAMEOUT
morriwa02,Warren Morris,2.94,25.0,3.79,0.9475,25.0,29.0,5.0,1.07,0.2833333333333333,0.9475,-2.7449999999999997,4,0,BENCH/PLATOON
morriye01,Yellow Horse Morris,1.16,27.0,4.14,0.69,22.0,28.0,7.0,0.5199999999999999,0.86,0.86,0.3400000000000001,6,0,BENCH/PLATOON
morrobr01,Brandon Morrow,3.67,26.0,12.44,1.1309090909090909,23.0,34.0,12.0,-0.010000000000000009,1.05,1.3085714285714285,-0.5299999999999999,11,6,JOURNEYMAN
morsemi01,Mike Morse,4.71,29.0,6.87,0.9814285714285714,23.0,33.0,11.0,2.013333333333333,-0.08666666666666667,1.47,-1.8058333333333332,7,3,EARLY FLAMEOUT
mortecl01,Clayton Mortensen,-0.03,27.0,-1.53,-0.3825,24.0,28.0,5.0,-0.4366666666666667,-0.25666666666666665,-0.25666666666666665,0.515,4,2,BENCH/PLATOON
mortobu01,Bubba Morton,0.07,31.0,-1.5499999999999998,-0.30999999999999994,30.0,38.0,9.0,-0.2533333333333333,-0.31,-0.30999999999999994,-5.551115123125783e-17,5,4,BENCH/PLATOON
mortoca01,Carl Morton,4.03,30.0,14.510000000000002,2.072857142857143,26.0,32.0,7.0,0.9533333333333335,2.68,2.16,1.959166666666667,7,5,BENCH/PLATOON
mortoch02,Charlie Morton,5.89,36.0,34.839999999999996,2.0494117647058823,25.0,42.0,18.0,0.12666666666666665,1.3933333333333333,1.2442857142857144,1.4250000000000003,17,6,JOURNEYMAN
mortogu01,Guy Morton,2.2,29.0,7.25,1.8125,27.0,30.0,4.0,1.9933333333333334,1.7333333333333334,1.8125,-0.1549999999999998,4,4,BENCH/PLATOON
morynwa01,Walt Moryn,3.4,32.0,6.73,0.9614285714285715,28.0,35.0,8.0,1.5433333333333332,-0.43333333333333335,1.5433333333333332,-1.0183333333333333,7,4,BENCH/PLATOON
moscogu01,Guillermo Moscoso,1.43,28.0,0.8099999999999998,0.26999999999999996,28.0,30.0,3.0,0.26999999999999996,0.26999999999999996,0.26999999999999996,0.0,3,4,BENCH/PLATOON
mosebll01,Lloyd Moseby,6.54,25.0,33.61000000000001,2.8008333333333337,21.0,32.0,12.0,0.13999999999999999,1.1199999999999999,3.8728571428571428,-0.27499999999999947,12,5,BENCH/PLATOON
moseldu01,Dustin Moseley,1.7,30.0,2.13,0.5325,26.0,30.0,5.0,0.1433333333333333,0.27666666666666667,0.5325,-0.385,4,4,BENCH/PLATOON
mosesje01,Jerry Moses,0.83,24.0,-0.91,-0.182,23.0,28.0,6.0,0.01999999999999998,-0.5766666666666667,-0.5766666666666667,-0.9866666666666666,5,2,BENCH/PLATOON
mosesjo01,John Moses,0.21,31.0,-2.42,-0.4033333333333333,26.0,33.0,8.0,-0.51,-0.2966666666666667,-0.33,0.21333333333333332,6,2,BENCH/PLATOON
moseswa01,Wally Moses,6.13,27.0,34.46,2.027058823529412,25.0,41.0,17.0,4.423333333333333,-0.013333333333333345,3.672857142857143,-2.751527777777778,17,3,EARLY FLAMEOUT
moskapa01,Paul Moskau,2.23,27.0,3.7599999999999993,0.537142857142857,24.0,30.0,7.0,0.8233333333333334,-0.3133333333333333,0.435,-0.5008333333333334,7,0,BENCH/PLATOON
mossbr01,Brandon Moss,3.24,30.0,7.79,0.97375,25.0,34.0,10.0,0.3433333333333333,0.3433333333333333,1.352,-0.1875,8,6,JOURNEYMAN
mossido01,Don Mossi,3.1,30.0,19.17,1.5975000000000001,25.0,36.0,12.0,1.42,0.7833333333333333,1.6585714285714286,-0.19166666666666665,12,6,JOURNEYMAN
mossle01,Les Moss,2.25,24.0,2.4199999999999995,0.21999999999999995,22.0,32.0,11.0,1.1533333333333333,-0.11,-0.0742857142857143,-0.9496666666666665,11,0,BENCH/PLATOON
mosspo01,Porter Moss,1.53,27.0,5.54,0.9233333333333333,27.0,34.0,8.0,0.7999999999999999,1.0466666666666669,0.7999999999999999,0.24666666666666692,6,4,BENCH/PLATOON
mossra01,Ray Moss,0.49,28.0,-0.4,-0.1,27.0,30.0,4.0,-0.18333333333333335,0.05333333333333334,-0.1,-0.12999999999999995,4,2,BENCH/PLATOON
mostijo01,Johnny Mostil,6.13,30.0,26.569999999999997,3.7957142857142854,25.0,32.0,8.0,3.513333333333333,4.366666666666666,4.145,0.4941666666666662,7,5,BENCH/PLATOON
motagu01,Guillermo Mota,3.14,30.0,10.74,0.8261538461538461,26.0,38.0,13.0,0.056666666666666664,0.89,1.0083333333333333,-0.3383333333333334,13,6,JOURNEYMAN
motama01,Manny Mota,2.97,28.0,8.72,0.7927272727272728,25.0,35.0,11.0,-0.05333333333333338,0.29333333333333333,0.9185714285714287,-0.402,11,6,JOURNEYMAN
mothedi01,Dink Mothell,1.26,30.0,4.38,0.5475,27.0,35.0,9.0,0.9199999999999999,-0.1766666666666666,0.9819999999999999,-0.9149999999999998,8,4,BENCH/PLATOON
motleda01,Darryl Motley,0.96,24.0,-3.01,-0.7525,21.0,26.0,6.0,-0.3666666666666667,-0.6666666666666666,-1.48,-1.455,4,2,BENCH/PLATOON
motteja01,Jason Motte,2.71,29.0,7.779999999999999,1.2966666666666666,27.0,35.0,9.0,1.4233333333333331,1.17,1.7349999999999999,-0.2533333333333332,6,4,BENCH/PLATOON
mottocu01,Curt Motton,-0.34,29.0,-2.4,-0.7999999999999999,28.0,30.0,3.0,-0.7999999999999999,-0.7999999999999999,-0.7999999999999999,0.0,3,2,BENCH/PLATOON
mountry01,Ryan Mountcastle,2.25,24.0,4.66,0.7766666666666667,23.0,28.0,6.0,1.3499999999999999,0.20333333333333345,0.4575,-1.1466666666666665,6,0,BENCH/PLATOON
moustmi01,Mike Moustakas,5.0,27.0,17.31,1.3315384615384613,23.0,35.0,13.0,1.0566666666666666,-0.6599999999999999,2.2528571428571427,0.25976190476190486,13,6,JOURNEYMAN
moutoja01,James Mouton,0.32,27.0,-0.89,-0.12714285714285714,26.0,33.0,8.0,0.09666666666666668,-0.19000000000000003,-0.156,-0.3916666666666667,7,2,BENCH/PLATOON
moutoly01,Lyle Mouton,0.15,27.0,-1.7000000000000002,-0.42500000000000004,26.0,31.0,6.0,-0.22,-0.6,-0.42500000000000004,-1.1,4,2,BENCH/PLATOON
moyerja01,Jamie Moyer,4.37,36.0,30.7,1.228,24.0,50.0,27.0,0.87,-0.10000000000000002,1.0599999999999998,0.004166666666666652,25,6,JOURNEYMAN
moylape01,Peter Moylan,2.15,31.0,5.98,1.1960000000000002,29.0,39.0,11.0,1.46,0.7366666666666667,1.885,-1.1483333333333334,5,4,BENCH/PLATOON
muellbi02,Bill Mueller,6.26,32.0,25.41,2.31,25.0,35.0,11.0,2.3333333333333335,1.7033333333333334,2.005714285714286,-0.04033333333333333,11,5,BENCH/PLATOON
muelldo01,Don Mueller,3.02,27.0,5.33,0.5922222222222222,23.0,31.0,9.0,0.9833333333333334,-1.1833333333333333,0.5385714285714286,-1.0759999999999998,9,0,BENCH/PLATOON
muellhe01,Heinie Mueller,1.88,24.0,2.3099999999999996,0.2566666666666666,22.0,30.0,9.0,0.7399999999999999,-0.5566666666666666,0.014999999999999939,-0.636,9,0,BENCH/PLATOON
muellhe02,Emmett Mueller,1.49,27.0,3.05,0.7625,26.0,29.0,4.0,1.14,0.5366666666666666,0.7625,-1.4049999999999998,4,0,BENCH/PLATOON
muellra01,Ray Mueller,4.65,32.0,8.870000000000001,0.8870000000000001,23.0,38.0,16.0,-0.3,0.10000000000000002,0.78,0.8460000000000001,10,6,JOURNEYMAN
muffebi01,Billy Muffett,1.94,30.0,1.7,0.425,27.0,31.0,5.0,0.68,0.3499999999999999,0.425,0.75,4,4,BENCH/PLATOON
mujiced01,Edward Mujica,2.07,27.0,9.92,1.24,24.0,31.0,8.0,1.0366666666666668,1.0866666666666667,1.375714285714286,-0.1100000000000001,8,0,BENCH/PLATOON
mulcahu01,Hugh Mulcahy,2.69,27.0,2.98,0.49666666666666665,22.0,33.0,12.0,0.23666666666666666,0.7566666666666667,1.2466666666666666,0.52,6,6,JOURNEYMAN
muldema01,Mark Mulder,5.18,24.0,14.7,2.1,23.0,29.0,7.0,2.7899999999999996,0.7666666666666666,1.9520000000000004,-1.2074999999999996,7,3,EARLY FLAMEOUT
mulhote01,Terry Mulholland,4.86,28.0,20.970000000000002,1.1036842105263158,23.0,42.0,20.0,0.6766666666666667,-0.07666666666666666,2.325714285714286,-1.2005555555555554,19,3,EARLY FLAMEOUT
mulleky01,Kyle Muller,0.58,27.0,-0.20999999999999996,-0.06999999999999999,24.0,27.0,4.0,-0.06999999999999999,-0.06999999999999999,-0.27999999999999997,0.0,3,2,BENCH/PLATOON
mullice01,Cedric Mullins,8.26,27.0,19.15,2.7357142857142853,24.0,31.0,8.0,2.7899999999999996,2.283333333333333,3.313333333333333,-0.09499999999999975,7,5,BENCH/PLATOON
mullipa01,Pat Mullin,4.53,31.0,8.690000000000001,0.9655555555555557,24.0,36.0,13.0,0.9733333333333333,0.29,2.0933333333333333,-1.6145,9,3,EARLY FLAMEOUT
mullira01,Rance Mulliniks,3.22,29.0,11.39,0.9491666666666667,21.0,35.0,15.0,-0.20666666666666664,-0.9466666666666667,2.2433333333333336,-0.7416666666666667,12,6,JOURNEYMAN
mumphje01,Jerry Mumphrey,3.82,28.0,23.099999999999998,1.9249999999999998,24.0,35.0,12.0,1.1199999999999999,1.45,2.044285714285714,0.8099999999999998,12,5,BENCH/PLATOON
muncrbo01,Bob Muncrief,3.59,28.0,12.44,1.3822222222222222,25.0,33.0,9.0,1.6933333333333334,0.27666666666666667,1.8614285714285717,-1.4135000000000002,9,3,EARLY FLAMEOUT
