"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
"Adams, Riley",656180,2021,120,59,0.222,0.193,0.0289999999999999,0.384,0.369,0.015,0.332,0.319,0.013
"García, Robel",596825,2021,117,66,0.151,0.184,-0.033,0.208,0.239,-0.031,0.194,0.224,-0.03
"Cameron, Daz",663662,2021,115,65,0.194,0.197,-0.003,0.359,0.346,0.013,0.281,0.279,0.002
"Davis, Khris",501981,2021,114,73,0.206,0.213,-0.007,0.363,0.417,-0.0539999999999999,0.274,0.314,-0.0399999999999999
"Chirinos, Robinson",455139,2021,112,62,0.227,0.186,0.041,0.454,0.367,0.087,0.336,0.292,0.044
"Duran, Jarren",680776,2021,112,68,0.215,0.22,-0.005,0.336,0.308,0.028,0.247,0.246,0.001
"Avila, Alex",488671,2021,111,53,0.191,0.171,0.0199999999999999,0.348,0.32,0.0279999999999999,0.311,0.296,0.015
"Olivares, Edward",658668,2021,111,84,0.238,0.236,0.002,0.406,0.4,0.006,0.301,0.302,-0.001
"Jones, Taylor",622100,2021,108,75,0.245,0.201,0.0439999999999999,0.402,0.326,0.076,0.283,0.246,0.0369999999999999
"Williams, Luke",663897,2021,108,75,0.245,0.224,0.0209999999999999,0.316,0.285,0.031,0.283,0.268,0.0149999999999999
"Garlick, Kyle",664247,2021,107,68,0.232,0.243,-0.0109999999999999,0.465,0.522,-0.0569999999999999,0.314,0.345,-0.0309999999999999
"Barrera, Tres",668663,2021,107,69,0.264,0.241,0.023,0.385,0.34,0.0449999999999999,0.333,0.312,0.021
"Parra, Gerardo",467827,2021,107,69,0.237,0.215,0.0219999999999999,0.351,0.312,0.0389999999999999,0.282,0.259,0.0229999999999999
"Smith, Kevan",607345,2021,106,64,0.168,0.184,-0.0159999999999999,0.2,0.245,-0.0449999999999999,0.196,0.221,-0.0249999999999999
"Martin Jr., Richie",621006,2021,105,72,0.235,0.209,0.0259999999999999,0.286,0.275,0.0109999999999999,0.246,0.234,0.0119999999999999
"Jones, JaCoby",592444,2021,105,58,0.17,0.192,-0.0219999999999999,0.25,0.334,-0.084,0.204,0.245,-0.041
"Zavala, Seby",664874,2021,104,56,0.183,0.143,0.04,0.376,0.29,0.086,0.265,0.218,0.047
"Young, Andrew",670370,2021,104,47,0.209,0.19,0.0189999999999999,0.484,0.439,0.0449999999999999,0.332,0.313,0.019
"White, Evan",657108,2021,104,66,0.144,0.188,-0.044,0.237,0.296,-0.059,0.197,0.241,-0.0439999999999999
"Davis, Jonathan",641505,2021,103,62,0.126,0.191,-0.065,0.172,0.309,-0.137,0.21,0.285,-0.0749999999999999
"Rivera, Emmanuel",656896,2021,98,69,0.256,0.282,-0.0259999999999999,0.333,0.389,-0.0559999999999999,0.289,0.324,-0.035
"Rortvedt, Ben",666163,2021,98,62,0.169,0.198,-0.0289999999999999,0.281,0.337,-0.0559999999999999,0.227,0.264,-0.037
"Valera, Breyvic",591971,2021,97,77,0.253,0.25,0.003,0.356,0.32,0.0359999999999999,0.293,0.284,0.009
"Leyba, Domingo",642736,2021,96,64,0.115,0.18,-0.0649999999999999,0.161,0.254,-0.093,0.172,0.237,-0.065
"Ruiz, Keibert",660688,2021,96,79,0.273,0.259,0.014,0.409,0.381,0.0279999999999999,0.325,0.309,0.016
"Haggerty, Sam",664059,2021,94,59,0.186,0.216,-0.03,0.291,0.376,-0.085,0.24,0.287,-0.0469999999999999
"Garcia, Aramis",605244,2021,94,62,0.205,0.19,0.0149999999999999,0.318,0.297,0.021,0.244,0.233,0.0109999999999999
"Castro, Rodolfo",666801,2021,93,59,0.198,0.215,-0.0169999999999999,0.395,0.386,0.009,0.281,0.288,-0.0069999999999999
"Robertson, Daniel",621002,2021,90,47,0.164,0.175,-0.0109999999999999,0.274,0.286,-0.0119999999999999,0.265,0.278,-0.013
"Rondon, José",602922,2021,90,65,0.263,0.235,0.028,0.412,0.36,0.0519999999999999,0.316,0.298,0.018
"Inciarte, Ender",542255,2021,89,60,0.215,0.185,0.03,0.316,0.256,0.06,0.262,0.231,0.031
"Arcia, Orlando",606115,2021,89,63,0.198,0.198,0.0,0.309,0.309,0.0,0.245,0.249,-0.004
"Drury, Brandon",592273,2021,88,62,0.274,0.205,0.069,0.476,0.36,0.1159999999999999,0.333,0.264,0.069
"Mazeika, Patrick",664850,2021,87,62,0.19,0.181,0.009,0.266,0.271,-0.005,0.228,0.233,-0.005
"Reyes, Pablo",622569,2021,87,63,0.256,0.228,0.0279999999999999,0.359,0.338,0.0209999999999999,0.303,0.285,0.018
"Sandoval, Pablo",467055,2021,86,48,0.178,0.197,-0.019,0.342,0.394,-0.0519999999999999,0.291,0.315,-0.024
"Paredes, Isaac",670623,2021,85,63,0.208,0.225,-0.017,0.319,0.326,-0.007,0.274,0.289,-0.0149999999999999
"Vargas, Ildemaro",545121,2021,83,60,0.156,0.211,-0.0549999999999999,0.221,0.281,-0.06,0.192,0.245,-0.0529999999999999
"Isbel, Kyle",664728,2021,83,53,0.276,0.201,0.075,0.434,0.293,0.141,0.333,0.253,0.08
"Sisco, Chance",642082,2021,83,53,0.149,0.158,-0.009,0.189,0.227,-0.038,0.205,0.225,-0.02
"Ellis, Drew",656403,2021,83,42,0.13,0.132,-0.002,0.203,0.197,0.006,0.23,0.231,-0.001
"Buehler, Walker",621111,2021,82,32,0.101,0.081,0.02,0.13,0.113,0.017,0.14,0.127,0.013
"Blandino, Alex",607468,2021,82,42,0.2,0.17,0.03,0.257,0.251,0.006,0.27,0.258,0.012
"Vosler, Jason",613564,2021,82,53,0.178,0.206,-0.0279999999999999,0.356,0.394,-0.038,0.261,0.29,-0.0289999999999999
"Greiner, Grayson",606988,2021,82,42,0.236,0.167,0.0689999999999999,0.333,0.255,0.078,0.293,0.237,0.0559999999999999
"Johnson, Daniel",669288,2021,81,50,0.221,0.207,0.014,0.377,0.38,-0.003,0.274,0.272,0.002
"Rivera, René",425784,2021,78,43,0.232,0.196,0.036,0.362,0.341,0.0209999999999999,0.288,0.266,0.0219999999999999
"Vierling, Matt",663837,2021,77,52,0.324,0.289,0.035,0.479,0.412,0.067,0.356,0.322,0.0339999999999999
"Rivas, Webster",593590,2021,77,53,0.221,0.195,0.0259999999999999,0.338,0.274,0.064,0.286,0.255,0.0309999999999999
"Pozo, Yohel",650968,2021,77,64,0.284,0.27,0.0139999999999999,0.378,0.386,-0.008,0.3,0.299,0.001
"Wilkerson, Stevie",592859,2021,76,42,0.167,0.153,0.014,0.208,0.212,-0.004,0.19,0.187,0.003
"Araúz, Jonathan",660620,2021,75,52,0.185,0.191,-0.006,0.369,0.303,0.066,0.282,0.266,0.0159999999999999
"Wainwright, Adam",425794,2021,74,46,0.123,0.135,-0.012,0.158,0.199,-0.041,0.149,0.173,-0.0239999999999999
"Alvarez, Eddy",657193,2021,74,46,0.188,0.236,-0.0479999999999999,0.328,0.41,-0.0819999999999999,0.277,0.328,-0.0509999999999999
"Wheeler, Zack",554430,2021,73,34,0.162,0.124,0.038,0.191,0.145,0.046,0.153,0.118,0.035
"Ford, Mike",645801,2021,72,37,0.133,0.173,-0.0399999999999999,0.283,0.418,-0.135,0.254,0.315,-0.061
"Raley, Luke",670042,2021,72,41,0.182,0.214,-0.032,0.288,0.428,-0.14,0.236,0.304,-0.068
"Jones, Jahmai",663330,2021,72,41,0.149,0.146,0.003,0.194,0.233,-0.039,0.186,0.198,-0.012
"McCarthy, Jake",664983,2021,70,37,0.22,0.155,0.065,0.373,0.247,0.126,0.315,0.252,0.063
"Urías, Julio",628711,2021,70,47,0.203,0.137,0.066,0.237,0.199,0.0379999999999999,0.2,0.154,0.046
"Joyce, Matt",459964,2021,69,40,0.091,0.162,-0.071,0.218,0.315,-0.097,0.219,0.28,-0.061
"Walton, Donovan",622268,2021,69,50,0.206,0.221,-0.015,0.365,0.34,0.0249999999999999,0.267,0.269,-0.002
"Velazquez, Andrew",623205,2021,68,44,0.224,0.207,0.017,0.358,0.373,-0.015,0.252,0.253,-0.001
"Garneau, Dustin",572863,2021,68,46,0.21,0.206,0.004,0.581,0.484,0.0969999999999999,0.335,0.309,0.026
"Pache, Cristian",665506,2021,68,40,0.111,0.148,-0.0369999999999999,0.206,0.243,-0.037,0.159,0.195,-0.036
"Fried, Max",608331,2021,67,45,0.273,0.23,0.043,0.327,0.324,0.003,0.289,0.269,0.0199999999999999
"Wong, Kean",642221,2021,66,47,0.167,0.217,-0.0499999999999999,0.233,0.334,-0.101,0.187,0.254,-0.067
"Neuse, Sheldon",641914,2021,66,39,0.169,0.189,-0.0199999999999999,0.323,0.393,-0.07,0.214,0.25,-0.036
"Mahle, Tyler",641816,2021,66,43,0.055,0.147,-0.092,0.055,0.229,-0.174,0.092,0.201,-0.109
"Wallach, Chad",595453,2021,66,30,0.2,0.112,0.088,0.267,0.166,0.101,0.224,0.167,0.0569999999999999
"Craig, Will",643269,2021,65,38,0.217,0.175,0.042,0.3,0.27,0.0299999999999999,0.251,0.224,0.0269999999999999
"Freeman, Mike",502273,2021,65,39,0.186,0.203,-0.017,0.186,0.233,-0.047,0.206,0.232,-0.026
"Romine, Andrew",461865,2021,64,36,0.183,0.189,-0.006,0.267,0.236,0.031,0.223,0.217,0.006
"Alcantara, Sandy",645261,2021,64,15,0.034,0.043,-0.0089999999999999,0.052,0.051,0.001,0.079,0.088,-0.0089999999999999
"Scherzer, Max",453286,2021,63,35,0.0,0.072,-0.072,0.0,0.098,-0.098,0.0,0.079,-0.079
"Nola, Aaron",605400,2021,63,28,0.143,0.1,0.0429999999999999,0.184,0.131,0.0529999999999999,0.197,0.177,0.02
"Corbin, Patrick",571578,2021,63,36,0.132,0.136,-0.004,0.132,0.156,-0.0239999999999999,0.147,0.162,-0.015
"DeSclafani, Anthony",543101,2021,62,25,0.039,0.071,-0.0319999999999999,0.059,0.106,-0.047,0.089,0.121,-0.032
"Romine, Austin",519222,2021,62,38,0.217,0.156,0.061,0.3,0.24,0.06,0.237,0.188,0.0489999999999999
"Quinn, Roman",596451,2021,62,33,0.173,0.204,-0.031,0.288,0.276,0.0119999999999999,0.275,0.288,-0.0129999999999999
"Celestino, Gilberto",665482,2021,62,45,0.136,0.181,-0.0449999999999999,0.288,0.315,-0.027,0.201,0.235,-0.0339999999999999
"Gausman, Kevin",592332,2021,62,29,0.185,0.106,0.079,0.185,0.12,0.065,0.178,0.122,0.0559999999999999
"Morton, Charlie",450203,2021,62,31,0.127,0.136,-0.009,0.145,0.171,-0.026,0.118,0.135,-0.017
"Hendricks, Kyle",543294,2021,61,33,0.115,0.112,0.003,0.135,0.131,0.004,0.13,0.13,0.0
"O'Grady, Brian",657434,2021,61,36,0.157,0.194,-0.037,0.333,0.344,-0.0109999999999999,0.265,0.294,-0.0289999999999999
"Márquez, Germán",608566,2021,60,47,0.264,0.272,-0.008,0.415,0.386,0.0289999999999999,0.288,0.285,0.003
"Rios, Edwin",621458,2021,60,33,0.078,0.13,-0.052,0.137,0.296,-0.1589999999999999,0.182,0.256,-0.074
"Bolt, Skye",621450,2021,60,44,0.088,0.187,-0.099,0.158,0.276,-0.118,0.113,0.208,-0.0949999999999999
"Miley, Wade",489119,2021,59,43,0.185,0.218,-0.033,0.241,0.269,-0.028,0.21,0.238,-0.0279999999999999
"Castillo, Luis",622491,2021,59,35,0.163,0.121,0.042,0.204,0.159,0.0449999999999999,0.169,0.134,0.035
"Burnes, Corbin",669203,2021,59,30,0.154,0.126,0.0279999999999999,0.154,0.143,0.011,0.166,0.152,0.014
"Woodruff, Brandon",605540,2021,58,27,0.115,0.116,-0.001,0.115,0.139,-0.024,0.134,0.142,-0.0079999999999999
"Stroman, Marcus",573186,2021,58,30,0.098,0.114,-0.016,0.137,0.138,-0.001,0.143,0.156,-0.013
"DeShields, Delino",592261,2021,58,38,0.255,0.211,0.044,0.426,0.409,0.017,0.352,0.328,0.0239999999999999
"Kelly, Merrill",518876,2021,58,27,0.064,0.066,-0.002,0.085,0.075,0.01,0.113,0.113,0.0
"Musgrove, Joe",605397,2021,57,33,0.137,0.106,0.031,0.176,0.121,0.0549999999999999,0.143,0.113,0.0299999999999999
"Barrero, José",676480,2021,56,33,0.2,0.16,0.04,0.32,0.279,0.0409999999999999,0.271,0.242,0.029
"Marchán, Rafael",665561,2021,56,42,0.231,0.25,-0.0189999999999999,0.346,0.318,0.0279999999999999,0.277,0.28,-0.003
"Ramos, Henry",592656,2021,55,39,0.2,0.211,-0.0109999999999999,0.3,0.323,-0.023,0.244,0.262,-0.018
"Núñez, Renato",600524,2021,55,37,0.189,0.173,0.016,0.472,0.274,0.1979999999999999,0.287,0.214,0.0729999999999999
"Darvish, Yu",506433,2021,55,29,0.094,0.141,-0.0469999999999999,0.132,0.182,-0.0499999999999999,0.108,0.152,-0.044
"Almora Jr., Albert",546991,2021,54,35,0.115,0.138,-0.023,0.173,0.191,-0.018,0.143,0.164,-0.021
"Fargas, Johneshwy",641561,2021,54,38,0.25,0.207,0.043,0.385,0.252,0.133,0.275,0.209,0.066
"Webb, Logan",657277,2021,53,30,0.13,0.117,0.0129999999999999,0.283,0.269,0.0139999999999999,0.192,0.182,0.01
"Bumgarner, Madison",518516,2021,52,13,0.103,0.092,0.0109999999999999,0.128,0.143,-0.0149999999999999,0.217,0.217,0.0
"Senzatela, Antonio",622608,2021,51,32,0.051,0.077,-0.026,0.051,0.115,-0.064,0.045,0.085,-0.04
"Walker, Taijuan",592836,2021,51,20,0.106,0.119,-0.0129999999999999,0.106,0.138,-0.032,0.119,0.14,-0.021
"Lester, Jon",452657,2021,51,25,0.167,0.178,-0.0109999999999999,0.271,0.287,-0.0159999999999999,0.205,0.219,-0.014
"Mathisen, Wyatt",621500,2021,51,22,0.119,0.174,-0.0549999999999999,0.19,0.277,-0.087,0.219,0.269,-0.05
"Owings, Chris",572008,2021,50,28,0.326,0.206,0.12,0.628,0.408,0.22,0.431,0.313,0.118
"Marcano, Tucupita",672779,2021,50,35,0.182,0.232,-0.05,0.205,0.289,-0.0839999999999999,0.231,0.288,-0.0569999999999999
"Trejo, Alan",676701,2021,50,32,0.217,0.243,-0.0259999999999999,0.326,0.378,-0.0519999999999999,0.245,0.278,-0.033
"Gray, Jon",592351,2021,50,18,0.106,0.099,0.0069999999999999,0.106,0.122,-0.016,0.094,0.096,-0.002
"Rivas III, Alfonso",663845,2021,49,28,0.318,0.227,0.091,0.409,0.336,0.0729999999999999,0.353,0.288,0.065
"Siri, Jose",642350,2021,49,29,0.304,0.257,0.0469999999999999,0.609,0.587,0.022,0.401,0.372,0.029
"Terry, Curtis",663799,2021,48,30,0.089,0.143,-0.0539999999999999,0.133,0.224,-0.091,0.132,0.19,-0.0579999999999999
"Allen, Greg",656185,2021,48,25,0.27,0.207,0.063,0.432,0.308,0.124,0.375,0.318,0.0569999999999999
"Wood, Alex",622072,2021,47,16,0.0,0.032,-0.032,0.0,0.037,-0.037,0.08,0.108,-0.0279999999999999
"Rogers, Trevor",669432,2021,46,18,0.07,0.069,0.001,0.07,0.075,-0.0049999999999999,0.076,0.081,-0.005
"Fowler, Dustin",641583,2021,46,22,0.171,0.138,0.033,0.195,0.176,0.019,0.202,0.187,0.015
"Houser, Adrian",605288,2021,46,14,0.071,0.097,-0.026,0.214,0.211,0.003,0.143,0.153,-0.01
"Devers, José",672701,2021,46,31,0.244,0.264,-0.02,0.317,0.309,0.008,0.276,0.285,-0.0089999999999999
"Peralta, Freddy",642547,2021,45,22,0.093,0.131,-0.038,0.093,0.147,-0.0539999999999999,0.096,0.138,-0.042
"Martini, Nick",605361,2021,45,29,0.27,0.26,0.01,0.297,0.394,-0.097,0.287,0.318,-0.031
"Nottingham, Jacob",641924,2021,45,21,0.15,0.139,0.0109999999999999,0.4,0.337,0.063,0.263,0.243,0.02
"Gittens, Chris",656467,2021,44,24,0.111,0.205,-0.0939999999999999,0.194,0.342,-0.148,0.216,0.306,-0.09
"Davies, Zach",605200,2021,44,36,0.176,0.161,0.0149999999999999,0.176,0.199,-0.023,0.155,0.158,-0.003
"Rivero, Sebastián",665861,2021,44,25,0.175,0.186,-0.011,0.225,0.267,-0.042,0.22,0.242,-0.0219999999999999
"Fedde, Erick",607200,2021,43,28,0.0,0.084,-0.084,0.0,0.094,-0.094,0.018,0.096,-0.078
"Brubaker, JT",664141,2021,43,24,0.079,0.111,-0.032,0.079,0.137,-0.058,0.129,0.168,-0.039
"Smyly, Drew",592767,2021,43,24,0.073,0.092,-0.019,0.073,0.102,-0.0289999999999999,0.064,0.087,-0.0229999999999999
"Gray, Sonny",543243,2021,43,32,0.146,0.141,0.005,0.146,0.156,-0.01,0.142,0.153,-0.011
"Oliva, Jared",666931,2021,43,30,0.175,0.203,-0.028,0.225,0.244,-0.0189999999999999,0.197,0.221,-0.0239999999999999
"Gutierrez, Vladimir",661269,2021,42,26,0.091,0.109,-0.018,0.091,0.12,-0.0289999999999999,0.115,0.136,-0.021
"Paddack, Chris",663978,2021,42,14,0.029,0.06,-0.0309999999999999,0.029,0.076,-0.047,0.062,0.099,-0.037
"Gomber, Austin",596295,2021,42,28,0.094,0.092,0.002,0.094,0.11,-0.016,0.101,0.107,-0.0059999999999999
"Gallen, Zac",668678,2021,42,23,0.188,0.148,0.04,0.25,0.19,0.06,0.203,0.163,0.04
"Palacios, Joshua",641943,2021,42,26,0.2,0.226,-0.0259999999999999,0.2,0.325,-0.125,0.236,0.301,-0.065
"Burger, Jake",669394,2021,42,23,0.263,0.249,0.014,0.474,0.491,-0.017,0.344,0.35,-0.006
"Crowe, Wil",640444,2021,41,25,0.057,0.121,-0.064,0.086,0.178,-0.092,0.096,0.161,-0.065
"Anderson, Ian",666120,2021,41,11,0.054,0.043,0.011,0.081,0.05,0.031,0.074,0.058,0.0159999999999999
"Anderson, Tyler",542881,2021,40,10,0.103,0.093,0.0099999999999999,0.179,0.13,0.0489999999999999,0.133,0.112,0.021
"Godoy, José",608422,2021,40,23,0.162,0.139,0.0229999999999999,0.189,0.19,-0.001,0.193,0.186,0.007
"Adams, Matt",571431,2021,40,27,0.167,0.133,0.034,0.194,0.236,-0.0419999999999999,0.198,0.201,-0.003
"Welker, Colton",666213,2021,40,26,0.189,0.25,-0.061,0.216,0.375,-0.159,0.215,0.299,-0.0839999999999999
"Frazier, Todd",453943,2021,40,29,0.086,0.171,-0.085,0.114,0.307,-0.193,0.163,0.268,-0.105
"Freeland, Kyle",607536,2021,40,21,0.182,0.13,0.0519999999999999,0.212,0.15,0.062,0.195,0.153,0.042
"Ross, Joe",605452,2021,39,23,0.25,0.192,0.0579999999999999,0.25,0.212,0.038,0.248,0.21,0.038
"Bruce, Jay",457803,2021,39,21,0.118,0.161,-0.043,0.235,0.215,0.0199999999999999,0.217,0.23,-0.013
"Heath, Nick",670084,2021,39,20,0.143,0.176,-0.033,0.171,0.21,-0.0389999999999999,0.18,0.212,-0.032
"Kershaw, Clayton",477132,2021,39,27,0.222,0.214,0.008,0.222,0.243,-0.0209999999999999,0.209,0.215,-0.006
"Sanchez, Adrián",506703,2021,38,31,0.257,0.235,0.022,0.314,0.28,0.0339999999999999,0.271,0.252,0.019
"Hermosillo, Michael",641684,2021,38,24,0.194,0.199,-0.005,0.5,0.541,-0.041,0.307,0.325,-0.018
"Campusano, Luis",669134,2021,38,23,0.088,0.199,-0.111,0.088,0.259,-0.171,0.142,0.25,-0.108
"Stubbs, Garrett",596117,2021,38,29,0.176,0.177,-0.001,0.235,0.241,-0.006,0.205,0.213,-0.008
"Dean, Austin",621573,2021,38,21,0.233,0.195,0.038,0.4,0.309,0.091,0.32,0.294,0.026
"Perdomo, Geraldo",672695,2021,37,25,0.258,0.199,0.059,0.419,0.329,0.0899999999999999,0.331,0.279,0.0519999999999999
"Moniak, Mickey",666160,2021,37,18,0.091,0.14,-0.049,0.182,0.239,-0.0569999999999999,0.147,0.194,-0.047
"Lauer, Eric",641778,2021,37,18,0.154,0.115,0.0389999999999999,0.269,0.195,0.074,0.24,0.205,0.035
"Cueto, Johnny",456501,2021,37,25,0.069,0.111,-0.0419999999999999,0.069,0.119,-0.0499999999999999,0.12,0.165,-0.045
"Snell, Blake",605483,2021,37,20,0.118,0.133,-0.015,0.118,0.156,-0.038,0.103,0.128,-0.025
"Eflin, Zach",621107,2021,37,20,0.0,0.062,-0.062,0.0,0.072,-0.072,0.046,0.104,-0.0579999999999999
"Machín, Vimael",605353,2021,37,24,0.125,0.137,-0.012,0.125,0.196,-0.071,0.16,0.189,-0.0289999999999999
"Williams, Mason",592863,2021,37,24,0.212,0.193,0.0189999999999999,0.333,0.3,0.033,0.27,0.253,0.017
"Smith, Kevin",675656,2021,36,21,0.094,0.132,-0.038,0.188,0.351,-0.1629999999999999,0.182,0.254,-0.072
"Mills, Alec",621219,2021,36,10,0.031,0.034,-0.003,0.063,0.048,0.015,0.039,0.037,0.002
"Friedl, TJ",670770,2021,36,30,0.29,0.244,0.0459999999999999,0.419,0.349,0.07,0.338,0.299,0.039
"Souza Jr., Steven",519306,2021,36,19,0.152,0.119,0.033,0.333,0.227,0.106,0.241,0.194,0.0469999999999999
"Butera, Drew",460077,2021,36,20,0.094,0.146,-0.0519999999999999,0.125,0.17,-0.045,0.091,0.15,-0.059
"López, Pablo",641154,2021,35,18,0.061,0.128,-0.067,0.121,0.173,-0.0519999999999999,0.075,0.136,-0.061
"Thompson, Trayce",572204,2021,35,17,0.25,0.285,-0.0349999999999999,0.714,0.788,-0.074,0.453,0.49,-0.0369999999999999
"Fortes, Nick",663743,2021,34,23,0.29,0.249,0.0409999999999999,0.677,0.545,0.132,0.426,0.366,0.06
"Anderson, Brett",474463,2021,34,16,0.0,0.077,-0.077,0.0,0.086,-0.086,0.086,0.151,-0.065
"Maile, Luke",571912,2021,34,23,0.3,0.225,0.0749999999999999,0.433,0.299,0.134,0.358,0.288,0.07
"Holaday, Bryan",592407,2021,34,16,0.194,0.143,0.051,0.258,0.191,0.067,0.239,0.194,0.0449999999999999
"Bauer, Trevor",545333,2021,34,22,0.033,0.134,-0.101,0.033,0.16,-0.127,0.051,0.15,-0.099
"González, Chi Chi",592346,2021,34,17,0.161,0.13,0.031,0.194,0.198,-0.004,0.17,0.161,0.009
"Schebler, Scott",594988,2021,34,17,0.147,0.141,0.006,0.235,0.241,-0.006,0.161,0.161,0.0
"Heineman, Scott",595981,2021,34,15,0.1,0.094,0.006,0.3,0.23,0.0699999999999999,0.226,0.199,0.0269999999999999
"deGrom, Jacob",594798,2021,33,24,0.364,0.285,0.079,0.394,0.333,0.061,0.331,0.273,0.0579999999999999
"Gonzalez, Romy",663853,2021,33,21,0.25,0.206,0.044,0.344,0.376,-0.032,0.267,0.263,0.004
"Maybin, Cameron",457727,2021,33,16,0.036,0.095,-0.059,0.036,0.112,-0.076,0.133,0.189,-0.0559999999999999
"Espino, Paolo",502179,2021,33,18,0.167,0.182,-0.0149999999999999,0.167,0.231,-0.064,0.147,0.181,-0.034
"Alzolay, Adbert",640470,2021,33,19,0.065,0.065,0.0,0.097,0.07,0.0269999999999999,0.088,0.082,0.0059999999999999
"Keller, Mitch",656605,2021,32,16,0.107,0.151,-0.044,0.107,0.171,-0.064,0.134,0.182,-0.0479999999999999
"Ynoa, Huascar",660623,2021,32,17,0.219,0.176,0.043,0.438,0.341,0.0969999999999999,0.274,0.217,0.057
"Hicks, John",543308,2021,31,23,0.258,0.239,0.019,0.677,0.624,0.053,0.384,0.357,0.027
"Deichmann, Greg",656364,2021,31,16,0.133,0.152,-0.0189999999999999,0.133,0.204,-0.0709999999999999,0.136,0.173,-0.0369999999999999
"Megill, Tylor",656731,2021,31,13,0.214,0.106,0.108,0.321,0.151,0.17,0.243,0.133,0.1099999999999999
"Lavarnway, Ryan",543432,2021,30,19,0.25,0.229,0.0209999999999999,0.357,0.376,-0.019,0.274,0.271,0.003
"Arrieta, Jake",453562,2021,30,11,0.13,0.083,0.047,0.13,0.096,0.034,0.182,0.153,0.0289999999999999
"Wolters, Tony",547172,2021,30,13,0.125,0.125,0.0,0.125,0.144,-0.0189999999999999,0.21,0.219,-0.009
"Hager, Jake",606993,2021,30,12,0.115,0.164,-0.049,0.115,0.203,-0.088,0.18,0.231,-0.051
"Gibson, Kyle",502043,2021,30,20,0.138,0.13,0.008,0.241,0.176,0.065,0.16,0.135,0.0249999999999999
"Velasquez, Vince",592826,2021,30,19,0.087,0.192,-0.105,0.087,0.252,-0.165,0.126,0.236,-0.1099999999999999
"Motter, Taylor",600301,2021,29,18,0.192,0.171,0.0209999999999999,0.308,0.255,0.0529999999999999,0.259,0.237,0.022
"Kim, Kwang Hyun",547942,2021,29,19,0.115,0.117,-0.002,0.154,0.139,0.0149999999999999,0.138,0.143,-0.0049999999999999
"Weathers, Ryan",677960,2021,28,20,0.148,0.167,-0.019,0.259,0.279,-0.02,0.191,0.216,-0.0249999999999999
"Williams, Trevor",592866,2021,28,18,0.2,0.104,0.096,0.2,0.114,0.086,0.196,0.127,0.069
"Bemboom, Anthony",621532,2021,28,17,0.222,0.183,0.039,0.222,0.225,-0.003,0.213,0.198,0.0149999999999999
"Flaherty, Jack",656427,2021,26,14,0.118,0.192,-0.074,0.294,0.387,-0.093,0.276,0.361,-0.0849999999999999
"Hill, Rich",448179,2021,26,16,0.125,0.092,0.033,0.125,0.1,0.0249999999999999,0.11,0.088,0.022
"Bruján, Vidal",660644,2021,26,18,0.077,0.18,-0.103,0.077,0.214,-0.137,0.068,0.175,-0.1069999999999999
"Wilson, Bryse",669060,2021,25,15,0.048,0.132,-0.084,0.048,0.144,-0.0959999999999999,0.073,0.156,-0.083
"Florial, Estevan",664314,2021,25,14,0.3,0.202,0.0979999999999999,0.55,0.357,0.193,0.423,0.329,0.0939999999999999
"Higgins, P.J.",664731,2021,25,15,0.043,0.125,-0.082,0.043,0.144,-0.1009999999999999,0.09,0.165,-0.075
"Smith, Caleb",592761,2021,25,9,0.091,0.091,0.0,0.136,0.129,0.007,0.147,0.153,-0.006
"Martinez, Carlos",593372,2021,25,10,0.083,0.11,-0.0269999999999999,0.125,0.124,0.001,0.088,0.108,-0.02
"Blankenhorn, Travis",663905,2021,24,15,0.174,0.239,-0.065,0.391,0.513,-0.122,0.253,0.331,-0.078
"Gray, Josiah",680686,2021,24,11,0.045,0.151,-0.106,0.045,0.17,-0.125,0.068,0.164,-0.096
"Payton, Mark",592622,2021,24,15,0.182,0.237,-0.0549999999999999,0.182,0.301,-0.119,0.204,0.271,-0.067
"Kuhl, Chad",641771,2021,24,12,0.048,0.106,-0.0579999999999999,0.048,0.114,-0.066,0.071,0.126,-0.055
"LaMarre, Ryan",534606,2021,24,15,0.19,0.148,0.042,0.476,0.291,0.185,0.328,0.251,0.077
"Lucroy, Jonathan",518960,2021,23,16,0.316,0.216,0.1,0.368,0.304,0.064,0.351,0.288,0.063
"Lopez, Alejo",664670,2021,23,18,0.261,0.258,0.003,0.261,0.302,-0.0409999999999999,0.229,0.247,-0.0179999999999999
"Suarez, Ranger",624133,2021,23,16,0.188,0.206,-0.0179999999999999,0.313,0.245,0.068,0.265,0.252,0.013
"Weaver, Luke",596133,2021,22,9,0.105,0.096,0.0089999999999999,0.105,0.112,-0.007,0.122,0.123,-0.001
"Oviedo, Johan",670912,2021,22,11,0.15,0.105,0.045,0.15,0.111,0.0389999999999999,0.183,0.158,0.0249999999999999
"Haseley, Adam",656514,2021,21,17,0.19,0.187,0.003,0.238,0.257,-0.019,0.185,0.191,-0.006
"Brantly, Rob",542963,2021,21,16,0.15,0.177,-0.0269999999999999,0.2,0.213,-0.0129999999999999,0.177,0.202,-0.025
"Pérez, Hernán",541650,2021,21,9,0.053,0.113,-0.06,0.053,0.178,-0.125,0.108,0.179,-0.071
